TeamID,HomeWins,HomeLosses,AwayWins,AwayLosses,NeutralWins,NeutralLosses,TotalWins,TotalLosses,OpponentHomeWins,OpponentHomeLosses,OpponentAwayWins,OpponentAwayLosses,OpponentNeutralWins,OpponentNeutralLosses,OpponentTotalWins,OpponentTotalLosses,TeamName,Ranking,Quadrant
221,14,3,9,3,2,0,25,6,208,79,83,146,35,26,326,251,Oklahoma,28.0,1
346,9,5,10,4,4,1,23,10,217,89,127,132,34,27,378,248,Washington St.,29.0,1
296,14,4,6,4,3,3,23,11,318,98,174,144,66,32,558,274,Tennessee,30.0,1
162,11,2,11,2,3,2,25,6,254,104,134,132,48,40,436,276,Maryland,31.0,1
4,11,5,8,4,1,1,20,10,281,91,153,144,50,38,484,273,Alabama,32.0,1
128,13,1,5,7,4,1,22,9,215,67,110,111,37,20,362,198,Iowa St.,33.0,1
237,12,2,10,3,1,0,23,5,162,83,114,120,26,28,302,231,Princeton,34.0,1
10,12,4,7,5,2,0,21,9,211,110,124,138,29,33,364,281,Arizona,35.0,1
174,14,2,7,4,2,2,23,8,253,117,129,179,38,28,420,324,Ole Miss,36.0,1
208,14,2,5,6,2,2,21,10,257,102,129,172,48,29,434,303,North Carolina,37.0,1
134,13,3,5,7,1,1,19,11,202,93,85,143,32,25,319,261,Kansas,38.0,1
186,17,0,10,3,1,1,28,4,178,84,107,134,20,25,305,243,Middle Tenn.,39.0,1
160,13,3,5,5,3,2,21,10,178,94,126,112,37,19,341,225,Marquette,40.0,1
300,7,8,1,11,1,1,9,20,244,96,129,127,39,32,412,255,Texas A&M;,41.0,1
345,12,5,2,7,1,2,15,14,181,105,125,132,31,26,337,263,Washington,42.0,1
93,14,2,7,5,2,2,23,9,274,116,127,193,47,39,448,348,Florida St.,43.0,1
291,14,3,4,9,0,0,18,12,244,107,130,184,37,31,411,322,Syracuse,44.0,1
17,13,5,1,8,1,1,15,14,241,111,124,163,43,35,408,309,Auburn,45.0,1
294,7,11,0,12,1,0,8,23,203,81,98,137,33,27,334,245,TCU,46.0,1
175,14,3,3,6,3,1,20,10,248,120,124,188,43,38,415,346,Mississippi St.,47.0,1
171,11,4,7,4,4,1,22,9,243,107,120,158,32,34,395,299,Michigan,48.0,1
121,13,3,8,4,1,2,22,9,209,134,107,177,34,30,350,341,Illinois,49.0,1
349,14,2,11,2,2,1,27,5,155,93,101,157,17,18,273,268,Green Bay,50.0,1
169,15,4,4,7,0,1,19,12,239,113,131,168,42,35,412,316,Miami (FL),51.0,2
337,11,2,13,1,4,3,28,6,205,94,127,127,32,26,364,247,Villanova,52.0,2
245,10,3,6,5,4,2,20,10,226,127,138,224,31,38,395,389,Richmond,53.0,2
88,15,1,13,1,2,1,30,3,175,113,121,177,15,26,311,316,FGCU,54.0,2
250,14,1,9,2,5,2,28,5,187,91,125,145,35,23,347,259,South Dakota St.,55.0,2
334,9,7,3,9,0,3,12,19,268,113,155,163,43,39,466,315,Vanderbilt,56.0,2
56,9,2,13,2,1,1,23,5,157,100,108,150,19,22,284,272,Columbia,57.0,2
222,14,3,4,7,3,1,21,11,219,86,95,146,32,27,346,259,Oklahoma St.,58.0,2
39,9,7,3,8,1,2,13,17,196,110,112,156,31,30,339,296,California,59.0,2
90,10,5,4,7,2,2,16,14,258,120,127,173,39,34,424,327,Florida,60.0,2
338,11,5,4,9,0,1,15,15,249,112,116,184,36,36,401,332,Virginia,61.0,2
281,13,4,7,5,0,1,20,10,210,129,140,199,36,39,386,367,Saint Joseph's,62.0,2
100,11,4,4,7,1,4,16,15,224,145,130,213,37,34,391,392,George Mason,63.0,2
264,9,5,6,7,3,2,18,14,168,111,105,136,33,28,306,275,Seton Hall,64.0,2
73,13,2,7,6,2,1,22,9,156,106,121,122,24,21,301,249,Drake,65.0,2
173,9,8,1,10,1,1,11,19,226,115,119,166,32,32,377,313,Minnesota,66.0,2
304,16,1,10,2,2,1,28,4,166,122,113,175,24,23,303,320,Toledo,67.0,2
104,8,6,3,9,2,2,13,17,260,98,113,165,34,40,407,303,Georgia Tech,68.0,2
259,6,9,5,8,2,0,13,17,156,123,103,148,25,22,284,293,Santa Clara,69.0,2
335,4,9,1,11,2,2,7,22,240,119,141,191,41,40,422,350,VCU,70.0,2
239,11,4,6,4,2,2,19,10,234,110,114,149,38,29,386,288,Purdue,71.0,2
289,11,3,4,10,3,0,18,13,183,113,144,180,13,16,340,309,Stony Brook,72.0,2
161,7,6,5,6,3,2,15,14,163,104,113,169,26,25,302,298,Marshall,73.0,2
302,13,6,3,7,2,1,18,14,201,97,107,166,30,25,338,288,Texas Tech,74.0,2
14,12,4,6,5,3,3,21,12,286,116,152,176,49,41,487,333,Arkansas,75.0,2
19,13,1,9,6,2,1,24,8,178,123,115,180,30,22,323,325,Ball St.,76.0,2
80,8,5,8,6,1,0,17,11,117,91,83,140,20,28,220,259,Eastern Wash.,77.0,2
22,13,3,9,5,1,3,23,11,186,101,138,135,35,26,359,262,Belmont,78.0,2
243,13,1,8,4,3,1,24,6,201,133,125,214,26,41,352,388,Rhode Island,79.0,2
26,11,7,3,9,2,1,16,17,279,110,160,171,36,37,475,318,Boston College,80.0,2
66,6,4,6,10,2,2,14,16,225,119,149,197,43,43,417,359,Davidson,81.0,2
35,6,8,6,6,3,2,15,16,164,95,116,123,27,18,307,236,BYU,82.0,2
50,15,1,12,3,3,0,30,4,145,122,79,204,18,21,242,347,Cleveland St.,83.0,2
280,14,3,6,4,2,1,22,8,166,91,114,138,29,20,309,249,St. John's (NY),84.0,2
176,10,6,5,6,2,1,17,13,266,113,140,162,51,40,457,315,Missouri,85.0,2
101,7,6,4,9,2,2,13,17,150,100,95,131,28,21,273,252,Georgetown,86.0,2
211,7,6,3,13,0,1,10,20,177,78,97,143,24,25,298,246,North Texas,87.0,2
110,10,3,6,5,1,3,17,11,168,90,123,116,16,15,307,221,Harvard,88.0,2
87,8,5,7,9,0,1,15,15,133,115,94,157,18,17,245,289,Fairfield,89.0,2
316,11,5,2,10,1,0,14,15,173,120,98,180,21,33,292,333,UCF,90.0,2
49,11,5,4,8,2,2,17,15,271,101,136,178,51,36,458,315,Clemson,91.0,2
48,3,10,5,9,1,2,9,21,204,111,110,184,23,27,337,322,Cincinnati,92.0,2
107,12,4,7,6,0,0,19,10,124,118,99,183,18,33,241,334,Grand Canyon,93.0,2
295,8,6,3,11,0,1,11,18,228,83,131,142,25,27,384,252,Temple,94.0,2
102,14,3,4,5,3,3,21,11,269,119,129,183,44,40,442,342,Georgia,95.0,2
214,12,4,8,5,2,0,22,9,178,99,117,139,34,23,329,261,UNI,96.0,2
180,6,6,6,7,0,3,12,16,152,74,106,132,23,23,281,229,Montana,97.0,2
55,12,2,4,8,2,1,18,11,152,111,85,141,17,28,254,280,Colorado St.,98.0,2
225,11,4,3,8,3,2,17,14,222,99,127,132,34,23,383,254,Oregon,99.0,2
130,10,2,9,7,2,0,21,9,171,87,102,189,25,26,298,302,Jackson St.,100.0,2
115,10,5,4,9,1,2,15,16,229,91,131,159,29,32,389,282,Houston,101.0,3
244,13,3,9,5,0,0,22,8,152,103,80,167,21,18,253,288,Rice,102.0,3
71,8,7,5,8,3,2,16,17,191,112,124,132,36,28,351,272,DePaul,103.0,3
233,10,3,8,5,3,0,21,8,157,98,106,116,28,18,291,232,Portland,104.0,3
133,10,4,11,3,4,0,25,7,177,114,112,190,24,23,313,327,James Madison,105.0,3
46,6,5,9,7,3,0,18,12,133,104,104,162,23,20,260,286,Chattanooga,106.0,3
187,7,6,6,10,1,0,14,16,138,111,103,148,23,22,264,281,Murray St.,107.0,3
178,11,4,7,6,2,1,20,11,181,106,113,147,27,21,321,274,Missouri St.,108.0,3
272,14,2,10,1,2,3,26,6,236,118,126,182,35,27,397,327,South Fla.,109.0,3
189,10,1,6,9,1,1,17,11,126,106,87,139,22,26,235,271,North Dakota St.,110.0,3
11,3,11,4,7,1,2,8,20,234,81,133,129,37,32,404,242,Arizona St.,111.0,3
157,9,5,6,8,1,1,16,14,168,87,142,127,18,16,328,230,Maine,112.0,3
137,10,3,6,7,3,0,19,10,180,95,106,156,20,21,306,272,Kent St.,113.0,3
306,7,4,8,7,1,2,16,13,180,115,130,164,35,34,345,313,Troy,114.0,3
308,11,4,5,7,1,2,17,13,182,121,96,206,17,24,295,351,Tulsa,115.0,3
81,15,3,7,6,1,0,23,9,187,116,108,186,23,33,318,335,East Carolina,116.0,3
238,8,9,5,9,0,1,13,19,158,123,104,159,33,24,295,306,Providence,117.0,3
358,12,3,7,7,1,0,20,10,158,98,91,143,24,28,273,269,Wyoming,118.0,3
213,9,4,10,6,1,3,20,13,176,102,112,154,22,31,310,287,Northern Ariz.,119.0,3
37,11,5,8,6,0,2,19,13,179,116,132,181,18,25,329,322,California Baptist,120.0,3
122,11,4,10,4,2,0,23,8,170,110,114,141,25,26,309,277,Illinois St.,121.0,3
206,13,1,8,5,4,0,25,6,133,111,89,204,15,23,237,338,Norfolk St.,122.0,3
312,9,3,12,2,1,1,22,6,128,120,99,162,14,14,241,296,UC Irvine,123.0,3
223,13,2,7,7,1,3,21,12,184,137,119,213,28,24,331,374,Old Dominion,124.0,3
76,13,3,4,9,1,0,18,12,211,135,133,191,39,38,383,364,Duquesne,125.0,3
141,8,4,8,8,1,0,17,12,117,78,79,145,16,22,212,245,Lamar University,126.0,3
354,7,7,4,9,0,4,11,20,237,130,118,170,44,36,399,336,Wisconsin,127.0,3
166,10,5,10,3,0,2,20,10,234,96,129,156,30,26,393,278,Memphis,128.0,3
344,11,4,4,9,1,3,16,16,259,108,125,168,35,35,419,311,Wake Forest,129.0,3
25,8,7,5,5,2,4,15,16,166,114,98,178,18,25,282,317,Boise St.,130.0,3
45,8,6,2,12,2,1,12,19,160,92,87,164,19,24,266,280,Charlotte,131.0,3
268,12,2,3,9,1,1,16,12,201,103,118,163,25,28,344,294,SMU,132.0,3
34,6,9,3,9,2,1,11,19,169,89,111,126,29,20,309,235,Butler,133.0,3
143,12,1,9,5,1,2,22,8,173,102,113,180,24,16,310,298,Liberty,134.0,3
224,6,6,4,12,1,1,11,19,181,77,97,138,27,21,305,236,Oral Roberts,135.0,3
326,8,4,4,13,1,2,13,19,172,85,95,143,21,18,288,246,UTSA,136.0,3
318,3,10,1,12,0,1,4,23,147,98,84,176,22,20,253,294,ULM,137.0,3
274,9,4,8,5,2,1,19,10,152,111,115,165,23,21,290,297,Southern Miss.,138.0,3
271,5,8,7,5,0,3,12,16,127,94,89,153,22,24,238,271,South Dakota,139.0,3
227,7,7,5,9,2,1,14,17,161,106,104,134,20,17,285,257,Pacific,140.0,3
336,14,2,10,4,0,0,24,6,127,113,104,160,11,12,242,285,Vermont,141.0,3
231,8,6,5,9,0,4,13,19,148,101,97,156,16,17,261,274,Purdue Fort Wayne,142.0,3
256,13,2,6,7,2,1,21,10,184,107,109,151,23,29,316,287,San Diego St.,143.0,3
111,8,9,9,5,1,0,18,14,147,89,111,131,16,19,274,239,Hawaii,144.0,3
193,6,5,8,7,1,0,15,12,162,101,104,174,15,20,281,295,N.C. A&T;,145.0,3
273,5,6,4,11,0,0,9,17,106,95,81,154,15,20,202,269,Southern Ind.,146.0,3
265,12,3,8,3,4,0,24,6,160,118,104,195,15,28,279,341,SFA,147.0,3
52,5,7,4,10,0,1,9,18,156,97,109,170,19,17,284,284,Col. of Charleston,148.0,3
138,7,10,3,7,2,2,12,19,245,115,118,172,45,31,408,318,Kentucky,149.0,3
282,9,5,4,10,4,2,17,17,257,145,169,196,39,43,465,384,Saint Louis,150.0,3
42,4,6,2,12,0,0,6,18,149,96,94,176,19,26,262,298,Central Ark.,151.0,3
200,12,3,6,7,1,2,19,12,171,111,89,177,21,31,281,319,New Mexico,152.0,3
248,10,7,1,10,1,3,12,20,243,119,134,163,43,29,420,311,Rutgers,153.0,3
181,10,3,8,5,1,3,19,11,146,105,106,154,28,27,280,286,Montana St.,154.0,3
228,11,2,5,8,0,1,16,11,144,98,105,142,13,19,262,259,Penn,155.0,3
257,11,6,6,5,0,1,17,12,153,100,106,136,25,23,284,259,San Francisco,156.0,3
179,8,4,8,11,1,0,17,15,147,137,113,192,14,15,274,344,Monmouth,157.0,3
120,9,5,6,9,3,1,18,15,153,138,116,182,20,20,289,340,UIC,158.0,3
307,10,6,5,6,2,1,17,13,194,99,110,179,22,21,326,299,Tulane,159.0,3
290,11,2,11,7,0,2,22,11,157,137,112,185,13,11,282,333,UAlbany,160.0,3
232,7,9,2,8,1,3,10,20,266,100,134,173,37,34,437,307,Pittsburgh,161.0,3
74,12,3,9,6,0,0,21,9,155,135,112,207,17,18,284,360,Drexel,162.0,3
310,7,6,3,10,2,1,12,17,133,93,72,149,14,17,219,259,UAB,163.0,3
38,6,8,3,9,0,1,9,18,134,93,111,122,23,17,268,232,Cal Poly,164.0,3
30,5,7,5,8,0,0,10,15,133,92,105,144,8,13,246,249,Brown,165.0,3
154,2,11,2,12,2,1,6,24,220,142,117,233,34,40,371,415,Loyola Chicago,166.0,3
292,7,5,9,4,0,2,16,11,120,75,65,151,17,9,202,235,A&M-Corpus; Christi,167.0,3
311,5,6,9,5,0,3,14,14,145,98,111,132,17,19,273,249,UC Davis,168.0,3
9,6,6,2,13,1,1,9,20,168,86,124,153,39,23,331,262,App State,169.0,3
188,5,7,5,10,1,1,11,18,126,85,90,151,20,26,236,262,Northern Colo.,170.0,3
150,9,5,7,5,2,2,18,12,164,94,80,171,12,18,256,283,Louisiana Tech,171.0,3
149,6,5,6,7,1,3,13,15,182,94,107,169,23,22,312,285,Louisiana,172.0,3
355,12,4,7,9,0,0,19,13,169,91,100,143,15,23,284,257,Western Ky.,173.0,3
15,6,7,5,11,1,1,12,19,155,116,118,173,25,29,298,318,Arkansas St.,174.0,3
305,12,5,8,4,1,2,21,11,168,123,125,192,16,21,309,336,Towson,175.0,3
28,11,2,12,4,3,0,26,6,167,114,109,191,19,21,295,326,Bowling Green,176.0,3
261,11,1,8,8,0,0,19,9,122,77,84,147,16,11,222,235,Southeastern La.,177.0,3
352,11,5,7,8,0,0,18,13,171,124,121,197,25,24,317,345,William & Mary,178.0,3
92,9,8,2,9,0,1,11,18,160,78,94,147,17,20,271,245,FIU,179.0,3
78,9,3,5,10,1,1,15,14,158,130,107,208,18,21,283,359,Eastern Ky.,180.0,3
266,11,5,6,8,2,0,19,13,138,125,104,178,9,15,251,318,Siena,181.0,3
118,6,4,6,10,1,3,13,17,136,111,101,173,20,26,257,310,Idaho,182.0,3
97,11,3,5,8,1,2,17,13,209,139,126,214,34,35,369,388,George Washington,183.0,3
94,10,4,6,6,1,2,17,12,214,129,141,193,37,39,392,361,Fordham,184.0,3
33,6,6,6,8,0,1,12,15,149,98,103,158,15,17,267,273,Buffalo,185.0,3
114,10,4,13,4,0,0,23,8,125,129,97,165,5,9,227,303,Holy Cross,186.0,3
84,8,4,9,3,4,2,21,9,145,111,108,184,18,20,271,315,ETSU,187.0,3
18,7,4,8,6,1,2,16,12,169,99,126,180,23,19,318,298,Austin Peay,188.0,3
1,8,3,3,10,1,2,12,15,145,100,106,174,15,24,266,298,Abilene Christian,189.0,3
325,7,6,6,7,0,4,13,17,185,114,120,191,20,24,325,329,UT Arlington,190.0,3
215,7,10,2,10,0,1,9,21,228,115,123,154,43,37,394,306,Northwestern,191.0,3
68,7,7,8,5,1,2,16,14,182,118,128,191,13,18,323,327,Delaware,192.0,3
356,8,2,9,6,2,1,19,9,123,93,84,149,20,24,227,266,Wofford,193.0,3
145,7,5,10,6,0,1,17,12,164,116,100,196,12,23,276,335,Lipscomb,194.0,3
198,5,9,2,10,2,2,9,21,165,110,96,155,20,28,281,293,Nevada,195.0,3
13,7,4,5,10,1,3,13,17,145,86,104,185,13,18,262,289,Ark.-Pine Bluff,196.0,3
167,5,6,6,6,0,3,11,15,149,69,97,120,20,22,266,211,Mercer,197.0,3
40,7,5,6,7,1,3,14,15,129,93,74,178,15,14,218,285,Campbell,198.0,3
357,3,8,4,15,0,1,7,24,174,86,117,127,22,18,313,231,Wright St.,199.0,3
329,7,4,8,7,2,1,17,12,138,120,78,203,19,29,235,352,Utah Tech,200.0,3
203,9,5,9,6,0,1,18,12,123,118,92,159,10,16,225,293,Niagara,201.0,4
350,7,7,3,12,1,0,11,19,141,104,85,146,19,23,245,273,Milwaukee,202.0,4
313,3,9,1,15,1,1,5,25,118,105,92,135,18,15,228,255,UC Riverside,203.0,4
2,7,5,4,9,0,4,11,18,170,113,89,159,26,25,285,297,Air Force,204.0,4
103,6,7,1,14,3,0,10,21,165,121,114,195,28,25,307,341,Georgia St.,205.0,4
147,10,5,11,4,1,0,22,9,146,110,107,135,18,22,271,267,Long Beach St.,206.0,4
321,6,5,6,8,1,1,13,14,112,96,80,164,20,26,212,286,UNC Greensboro,207.0,4
283,6,10,7,7,0,1,13,18,168,111,107,132,22,30,297,273,Saint Mary's (CA),208.0,4
255,9,6,6,5,1,2,16,13,153,106,109,132,24,19,286,257,San Diego,209.0,4
251,6,9,5,9,1,1,12,19,163,111,110,156,20,17,293,284,Southern Ill.,210.0,4
95,6,9,1,11,1,2,8,22,167,117,97,173,27,25,291,315,Fresno St.,211.0,4
201,6,5,7,9,1,2,14,16,153,94,105,163,17,24,275,281,New Mexico St.,212.0,4
53,7,7,8,7,0,0,15,14,140,115,106,168,3,12,249,295,Colgate,213.0,4
252,10,6,7,6,0,1,17,13,121,110,88,191,6,9,215,310,Sacred Heart,214.0,4
301,10,4,8,4,2,1,20,9,134,104,99,169,22,22,255,295,Texas St.,215.0,4
351,11,4,5,10,2,0,18,14,186,116,104,205,20,23,310,344,Wichita St.,216.0,4
98,7,5,10,3,0,0,17,8,118,97,77,168,21,21,216,286,Ga. Southern,217.0,4
152,4,10,2,13,0,0,6,23,148,117,102,133,30,18,280,268,LMU (CA),218.0,4
303,6,5,6,9,1,3,13,17,159,103,108,169,21,28,288,300,UT Martin,219.0,4
315,10,4,8,8,1,0,19,12,125,106,105,141,18,16,248,263,UC Santa Barbara,220.0,4
119,3,7,5,10,1,2,9,19,138,94,90,148,16,24,244,266,Idaho St.,221.0,4
123,7,5,4,9,0,0,11,14,105,79,57,145,12,13,174,237,UIW,222.0,4
298,11,2,7,7,2,0,20,9,125,79,82,147,10,20,217,246,Tennessee Tech,223.0,4
89,7,6,3,11,0,1,10,18,151,77,82,143,11,17,244,237,Fla. Atlantic,224.0,4
106,4,6,6,11,0,3,10,20,169,108,103,209,18,17,290,334,Grambling,225.0,4
117,10,4,5,9,1,1,16,14,147,101,88,184,18,25,253,310,Howard,226.0,4
275,9,2,6,12,1,0,16,14,159,83,87,188,26,23,272,294,Southern U.,227.0,4
51,9,3,3,12,0,1,12,16,143,116,104,171,28,29,275,316,Coastal Carolina,228.0,4
331,11,3,7,7,2,1,20,11,138,93,83,163,16,17,237,273,UTEP,229.0,4
24,7,5,4,11,0,1,11,17,110,127,84,189,5,12,199,328,Binghamton,230.0,4
191,12,4,5,9,0,1,17,14,145,99,108,149,18,16,271,264,Northern Ky.,231.0,4
314,7,6,5,9,1,2,13,17,141,122,121,153,20,20,282,295,UC San Diego,232.0,4
361,10,5,7,6,0,0,17,11,133,86,75,163,13,11,221,260,Youngstown St.,233.0,4
165,4,6,2,14,1,0,7,20,149,78,94,154,19,14,262,246,UMES,234.0,4
341,4,9,4,10,0,1,8,20,116,99,72,170,15,20,203,289,Western Ill.,235.0,4
285,7,6,5,10,1,1,13,17,120,105,85,176,19,25,224,306,St. Thomas (MN),236.0,4
342,7,5,4,12,0,0,11,17,170,112,113,151,26,21,309,284,Western Mich.,237.0,4
72,3,10,1,15,0,0,4,25,145,98,96,143,12,16,253,257,Detroit Mercy,238.0,4
27,14,3,10,5,0,0,24,8,134,128,102,176,4,13,240,317,Boston U.,239.0,4
182,6,6,2,14,1,0,9,20,130,88,84,149,19,23,233,260,Morehead St.,240.0,4
131,7,5,2,12,0,0,9,17,159,91,100,164,19,23,278,278,Jacksonville,241.0,4
12,12,3,8,6,1,1,21,10,156,94,88,172,17,24,261,290,Little Rock,242.0,4
158,8,6,6,10,2,1,16,17,144,98,89,171,14,15,247,284,Manhattan,243.0,4
190,9,4,6,9,1,1,16,14,158,125,107,182,23,20,288,327,NIU,244.0,4
67,2,10,3,9,1,2,6,21,216,119,122,179,34,35,372,333,Dayton,245.0,4
142,9,5,7,9,0,0,16,14,136,119,112,150,12,13,260,282,Lehigh,246.0,4
287,7,8,3,10,1,2,11,20,176,117,119,204,13,25,308,346,Stetson,247.0,4
23,6,6,4,10,1,2,11,18,148,97,94,206,10,20,252,323,Bethune-Cookman,248.0,4
125,7,10,4,8,0,1,11,19,144,125,92,179,19,21,255,325,Indiana St.,249.0,4
62,9,5,5,10,0,1,14,16,131,117,109,148,23,20,263,285,Cal St. Fullerton,250.0,4
41,6,8,3,12,0,1,9,21,137,113,104,164,10,16,251,293,Canisius,251.0,4
360,6,6,6,7,1,1,13,14,174,86,131,136,9,15,314,237,Yale,252.0,4
3,9,5,5,7,1,1,15,13,160,102,103,165,18,18,281,285,Akron,253.0,4
218,7,6,4,10,1,1,12,17,157,94,92,144,11,18,260,256,Oakland,254.0,4
132,7,5,5,9,2,0,14,14,161,95,121,179,25,25,307,299,Jacksonville St.,255.0,4
77,11,3,9,4,0,1,20,8,102,124,62,202,10,21,174,347,Eastern Ill.,256.0,4
70,6,8,5,9,0,1,11,18,131,96,84,173,22,24,237,293,Denver,257.0,4
136,8,4,5,12,0,0,13,16,155,112,101,185,22,25,278,322,Kennesaw St.,258.0,4
254,5,5,5,10,0,2,10,17,145,83,100,149,24,19,269,251,Samford,259.0,4
204,2,11,1,13,1,0,4,24,120,92,67,182,10,14,197,288,Nicholls,260.0,4
96,5,7,3,11,0,1,8,19,127,97,85,169,22,26,234,292,Furman,261.0,4
58,5,5,3,16,0,1,8,22,160,107,89,207,22,30,271,344,Coppin St.,263.0,4
293,5,7,1,12,0,2,6,21,150,113,101,181,19,24,270,318,Tarleton St.,264.0,4
219,2,11,4,12,0,0,6,23,166,120,121,168,26,23,313,311,Ohio,265.0,4
207,7,5,5,10,0,0,12,15,152,102,105,177,26,20,283,299,North Ala.,266.0,4
153,5,10,5,11,0,0,10,21,138,115,106,178,8,16,252,309,Loyola Maryland,267.0,4
59,5,7,4,10,0,0,9,17,148,95,96,158,12,17,256,270,Cornell,268.0,4
112,7,6,7,5,1,3,15,14,135,77,75,154,20,19,230,250,High Point,270.0,4
177,3,9,2,13,2,1,7,23,129,96,84,155,22,17,235,268,Kansas City,271.0,4
5,9,2,5,12,0,1,14,15,124,110,90,220,12,21,226,351,Alabama A&M;,272.0,4
276,14,1,7,8,0,0,21,9,174,89,129,153,25,27,328,269,Southern Utah,273.0,4
241,12,4,9,4,0,1,21,9,147,95,96,167,20,14,263,276,Quinnipiac,274.0,4
32,7,7,6,10,0,0,13,17,166,107,114,161,10,10,290,278,Bucknell,275.0,4
216,7,4,1,13,0,1,8,18,116,76,74,141,15,11,205,228,Northwestern St.,276.0,4
202,6,5,2,15,0,0,8,20,108,102,72,183,12,16,192,301,New Orleans,277.0,4
196,6,6,5,11,2,0,13,17,119,102,81,160,22,17,222,279,Omaha,278.0,4
31,3,9,3,12,1,0,7,21,101,129,69,182,6,13,176,324,Bryant,279.0,4
129,10,5,7,8,0,0,17,13,153,100,108,152,23,18,284,270,IUPUI,280.0,4
330,3,9,1,14,0,1,4,24,149,113,101,184,19,25,269,322,Utah Valley,281.0,4
347,4,10,1,14,1,1,6,25,121,125,97,191,21,27,239,343,Weber St.,282.0,4
185,7,6,3,12,1,1,11,19,128,108,98,147,22,12,248,267,Mount St. Mary's,283.0,4
163,12,2,11,2,3,2,26,6,207,154,123,214,33,38,363,406,Massachusetts,284.0,4
258,3,11,2,13,1,1,6,25,175,120,100,160,18,30,293,310,San Jose St.,285.0,4
21,5,8,1,13,1,1,7,22,176,121,125,203,27,25,328,349,Bellarmine,286.0,4
209,11,1,4,9,1,1,16,11,115,99,87,140,17,20,219,259,North Dakota,287.0,4
83,6,7,3,12,0,2,9,21,178,116,124,191,24,25,326,332,Elon,288.0,4
277,4,10,2,13,0,3,6,26,235,145,153,227,45,33,433,405,St. Bonaventure,289.0,4
210,3,7,2,11,0,2,5,20,156,105,99,165,14,22,269,292,North Florida,290.0,4
64,12,2,10,5,3,0,25,7,136,109,113,161,19,24,268,294,Sacramento St.,291.0,4
139,10,3,6,9,1,1,17,13,224,129,144,212,32,38,400,379,La Salle,292.0,4
242,8,4,3,12,1,1,12,17,104,116,73,165,13,23,190,304,Radford,293.0,4
8,5,9,4,11,0,2,9,22,150,118,118,153,16,19,284,290,American,294.0,4
192,1,14,0,15,0,0,1,29,135,115,108,189,9,17,252,321,Navy,295.0,4
297,5,6,3,11,0,1,8,18,107,98,80,150,18,20,205,268,Tennessee St.,296.0,4
113,6,7,4,13,1,0,11,20,157,119,123,197,13,13,293,329,Hofstra,297.0,4
199,2,10,4,11,0,0,6,21,143,104,117,153,10,12,270,269,New Hampshire,298.0,4
