TeamID,HomeWins,HomeLosses,AwayWins,AwayLosses,NeutralWins,NeutralLosses,TotalWins,TotalLosses,OpponentHomeWins,OpponentHomeLosses,OpponentAwayWins,OpponentAwayLosses,OpponentNeutralWins,OpponentNeutralLosses,OpponentTotalWins,OpponentTotalLosses,TeamName
183,3,8,2,12,1,2,6,22,147,92,105,168,29,21,281,281,Morgan_St
308,4,9,2,13,0,0,6,22,156,95,113,183,30,28,299,306,TX_Southern
144,5,7,1,14,0,0,6,21,119,117,72,182,23,23,214,322,Lindenwood
263,3,11,3,12,0,0,6,23,137,106,100,159,25,20,262,285,Seattle
99,4,9,2,14,0,1,6,24,166,89,99,171,33,38,298,298,Gardner_Webb
210,4,7,2,13,0,1,6,21,164,104,124,182,27,25,315,311,North_Florida
331,3,11,3,12,0,0,6,23,140,94,96,135,22,18,258,247,UTRGV
196,3,10,2,12,1,1,6,23,136,100,96,145,25,29,257,274,NE_Omaha
29,3,11,1,13,1,2,5,26,138,131,106,180,24,33,268,344,Bradley
332,2,10,3,13,0,2,5,25,149,109,98,165,23,37,270,311,Valparaiso
36,2,9,3,13,0,0,5,22,140,121,105,170,32,30,277,321,C_Michigan
278,4,9,1,16,0,0,5,25,124,148,90,211,8,20,222,379,St_Francis_PA
65,2,9,3,10,0,0,5,19,122,85,98,142,6,10,226,237,Dartmouth
253,4,9,1,12,0,1,5,22,128,103,66,163,23,32,217,298,Sam_Houston_St
163,4,9,0,14,1,4,5,27,212,133,151,195,34,31,397,359,Massachusetts
184,1,9,3,16,0,2,4,27,188,110,134,188,36,29,358,327,MS_Valley_St
287,3,12,1,14,0,0,4,26,165,112,102,191,12,22,279,325,Stonehill
156,2,10,2,15,0,0,4,25,155,104,98,181,12,17,265,302,MA_Lowell
240,2,10,2,12,0,0,4,22,138,110,98,198,22,25,258,333,Queens_NC
247,3,9,1,15,0,0,4,24,127,91,88,150,15,18,230,259,Robert_Morris
267,4,9,0,17,0,0,4,26,136,135,96,195,31,29,263,359,SIUE
85,2,13,2,14,0,1,4,28,149,126,107,195,25,28,281,349,Evansville
321,2,11,2,13,0,1,4,25,151,121,138,168,36,35,325,324,UNC_Wilmington
277,3,10,1,15,0,1,4,26,205,129,144,185,31,34,380,348,St_Bonaventure
327,1,12,3,11,0,1,4,24,143,103,91,162,26,25,260,290,Utah_St
108,2,9,1,14,0,3,3,26,156,136,132,171,32,40,320,347,Hampton
63,2,13,1,13,0,0,3,26,123,122,83,171,19,22,225,315,CS_Northridge
6,1,9,2,17,0,0,3,26,174,99,101,190,23,40,298,329,Alabama_St
230,1,13,2,11,0,1,3,25,158,89,119,129,35,27,312,245,Pepperdine
339,1,12,2,11,0,1,3,24,140,82,79,167,26,31,245,280,W_Carolina
164,2,13,0,12,0,0,2,25,119,85,92,149,27,25,238,259,McNeese_St
115,1,8,1,15,0,0,2,23,116,82,67,133,25,22,208,237,Houston_Chr
249,2,8,0,18,0,2,2,28,145,97,111,194,27,34,283,325,S_Carolina_St
358,1,12,0,13,0,2,1,27,162,98,105,133,32,30,299,261,Xavier
47,0,10,0,12,0,4,0,26,184,145,147,201,30,29,361,375,Chicago_St
