TeamID,HomeWins,HomeLosses,AwayWins,AwayLosses,NeutralWins,NeutralLosses,TotalWins,TotalLosses,OpponentHomeWins,OpponentHomeLosses,OpponentAwayWins,OpponentAwayLosses,OpponentNeutralWins,OpponentNeutralLosses,OpponentTotalWins,OpponentTotalLosses,TeamName
361,7,2,9,6,4,1,20,9,174,70,121,134,32,35,327,239,Yale
181,10,3,8,7,2,1,20,11,127,64,83,135,29,27,239,226,Montana
293,8,3,10,5,2,1,20,9,159,77,75,159,28,29,262,265,Tarleton_St
278,11,4,5,6,4,3,20,13,246,133,116,194,56,47,418,374,St_Bonaventure
222,14,4,3,6,3,2,20,12,283,111,95,205,58,51,436,367,Oklahoma
304,12,3,8,5,0,4,20,12,203,108,126,190,51,42,380,340,Toledo
300,10,5,6,6,4,3,20,14,289,110,98,184,68,52,455,346,Texas_A&M
299,14,4,4,6,2,2,20,12,281,109,102,187,65,52,448,348,Texas
265,14,3,5,7,1,2,20,12,203,108,95,163,38,36,336,307,Seton_Hall
345,16,1,2,9,2,3,20,13,254,121,99,181,55,58,408,360,Wake_Forest
221,13,4,2,8,5,1,20,13,264,103,98,177,48,52,410,332,Ohio_St
220,11,3,5,7,3,3,19,13,175,122,105,207,29,39,309,368,Ohio
232,9,5,8,7,2,0,19,12,130,109,84,190,17,25,231,324,PFW
341,9,3,10,6,0,1,19,10,152,78,86,167,29,34,267,279,W_Carolina
75,12,1,6,10,1,1,19,12,187,120,120,229,45,52,352,401,Drexel
148,6,5,9,7,4,2,19,14,148,112,82,184,33,35,263,331,Long_Beach_St
135,15,3,2,8,2,3,19,14,285,112,89,197,62,50,436,359,Kansas_St
26,10,6,6,6,3,3,19,15,265,113,114,179,46,46,425,338,Boston_College
260,10,4,5,6,4,3,19,13,192,110,92,169,50,44,334,323,Santa_Clara
321,9,3,7,7,3,1,19,11,161,93,87,173,29,42,277,308,UNC_Greensboro
151,11,2,8,7,0,1,19,10,176,71,88,166,46,35,310,272,Louisiana_Tech
157,9,3,10,7,0,0,19,10,133,82,87,184,16,12,236,278,MA_Lowell
46,10,4,8,7,1,1,19,12,151,83,88,191,33,31,272,305,Chattanooga
124,13,5,4,6,2,3,19,14,270,96,96,176,53,37,419,309,Indiana
269,13,3,5,7,1,2,19,12,227,129,105,187,48,57,380,373,SMU
169,11,2,7,9,1,1,19,12,154,95,100,199,26,13,280,307,Merrimack
173,14,4,3,7,2,3,19,14,282,86,110,168,59,44,451,298,Michigan_St
356,9,2,6,7,4,2,19,11,150,90,70,171,31,36,251,297,WKU
305,11,2,6,6,2,6,19,14,211,98,113,231,46,48,370,377,Towson
51,13,3,6,10,0,1,19,14,151,100,101,177,38,27,290,304,Cleveland_St
327,14,2,2,9,3,3,19,14,238,90,98,151,42,52,378,293,Utah
291,14,2,4,7,1,3,19,12,256,110,125,149,54,49,435,308,Syracuse
314,12,2,7,8,0,1,19,11,152,109,92,173,33,35,277,317,UC_San_Diego
287,11,2,6,10,2,0,19,12,173,84,88,206,28,25,289,315,Stetson
254,10,2,7,9,2,1,19,12,185,85,79,184,41,40,305,309,Sam_Houston_St
320,9,2,5,7,5,3,19,12,149,70,108,153,33,25,290,248,UNC_Asheville
289,12,3,4,11,3,1,19,15,199,105,123,227,47,43,369,375,Stony_Brook
251,8,3,6,5,5,4,19,12,168,69,85,175,36,44,289,288,S_Dakota_St
22,11,2,6,9,2,2,19,13,197,86,96,171,43,36,336,293,Belmont
81,9,1,10,9,0,1,19,11,162,98,85,179,30,42,277,319,E_Washington
113,10,2,5,10,4,1,19,13,217,108,127,195,44,52,388,355,Hofstra
101,13,3,5,7,1,2,19,12,256,119,114,187,52,59,422,365,George_Mason
337,10,5,4,8,4,2,18,15,233,92,96,147,39,36,368,275,Villanova
351,10,4,6,9,2,2,18,15,154,90,102,171,22,20,278,281,WI_Milwaukee
311,8,6,8,6,2,1,18,13,138,93,83,159,26,30,247,282,UC_Davis
15,10,3,5,11,3,2,18,16,218,110,115,215,42,47,375,372,Arkansas_St
146,10,2,6,9,2,1,18,12,197,98,99,238,39,32,335,368,Lipscomb
362,10,3,8,7,0,0,18,10,128,87,80,164,22,21,230,272,Youngstown_St
207,9,0,6,8,3,3,18,11,139,99,72,190,40,46,251,335,Norfolk_St
174,16,4,2,8,0,2,18,14,228,118,88,201,40,48,356,367,Minnesota
215,10,3,6,8,2,3,18,14,200,86,107,156,42,41,349,283,Northern_Iowa
252,12,5,5,6,1,2,18,13,177,97,86,188,41,37,304,322,S_Illinois
180,13,1,2,13,3,1,18,15,197,123,134,224,36,49,367,396,Monmouth_NJ
43,9,4,9,7,0,0,18,11,124,106,90,195,17,19,231,320,Central_Conn
284,7,5,8,8,3,0,18,13,129,99,104,162,17,21,250,282,St_Peter's
45,12,2,5,7,1,3,18,12,227,103,106,162,44,47,377,312,Charlotte
322,7,2,10,6,1,2,18,10,187,93,92,196,44,56,323,345,UNC_Wilmington
28,10,4,5,7,3,2,18,13,146,110,104,206,36,37,286,353,Bowling_Green
339,14,2,2,9,2,3,18,14,272,109,118,166,59,49,449,324,Virginia_Tech
31,9,3,8,10,1,0,18,13,174,99,106,189,28,29,308,317,Bryant
264,13,4,4,9,1,1,18,14,162,98,97,167,33,27,292,292,Seattle
160,9,4,8,8,1,1,18,13,113,116,98,191,13,18,224,325,Marist
149,10,3,6,10,2,0,18,13,122,72,77,168,32,32,231,272,Longwood
69,7,5,8,6,3,3,18,14,195,117,115,231,40,47,350,395,Delaware
325,10,3,5,10,3,1,18,14,160,86,90,156,37,28,287,270,UT_Arlington
111,11,6,4,6,3,2,18,14,151,110,100,172,30,30,281,312,Hawaii
127,12,4,4,8,2,2,18,14,266,99,94,187,48,40,408,326,Iowa
285,9,2,6,9,2,2,17,13,128,99,83,199,29,38,240,336,St_Thomas_MN
323,10,6,7,3,0,3,17,12,199,77,103,129,51,41,353,247,UNLV
85,8,4,5,11,4,1,17,16,159,85,98,171,29,31,286,287,ETSU
292,9,2,8,7,0,2,17,11,128,68,68,173,24,24,220,265,TAM_C._Christi
94,10,7,4,7,3,2,17,16,284,97,111,171,53,50,448,318,Florida_St
150,9,3,5,9,3,2,17,14,195,104,130,174,30,37,355,315,Louisiana
34,11,5,4,7,2,2,17,14,205,101,78,143,41,43,324,287,Butler
303,8,2,9,7,0,2,17,11,130,90,88,183,30,18,248,291,TN_Martin
156,12,5,3,7,2,3,17,15,273,104,105,197,58,59,436,360,LSU
205,7,2,8,10,2,2,17,14,150,75,81,175,28,34,259,284,Nicholls_St
348,9,2,7,7,1,3,17,12,141,79,106,160,35,34,282,273,Weber_St
346,11,6,5,6,1,3,17,15,243,77,99,157,42,51,384,285,Washington
103,12,6,4,6,1,4,17,16,284,111,108,184,60,56,452,351,Georgia
107,6,3,7,9,4,2,17,14,174,60,98,215,42,30,314,305,Grambling
179,9,5,4,10,4,1,17,16,185,110,91,183,42,40,318,333,Missouri_St
306,12,2,5,9,0,1,17,12,176,89,86,186,38,44,300,319,Troy
189,9,3,7,8,1,2,17,13,141,92,98,187,34,30,273,309,N_Colorado
141,9,3,5,11,3,0,17,14,126,89,86,190,17,29,229,308,Lamar
36,9,3,7,9,1,2,17,14,182,131,96,202,33,39,311,372,C_Michigan
316,11,7,3,7,3,1,17,15,282,89,90,193,58,48,430,330,UCF
64,7,7,9,7,1,1,17,15,132,111,85,202,25,25,242,338,CS_Northridge
342,6,5,10,6,1,1,17,12,136,95,80,189,23,18,239,302,W_Illinois
212,9,4,5,5,2,5,16,14,221,109,95,173,49,54,365,336,North_Texas
256,10,6,4,7,2,2,16,15,181,95,93,167,35,49,309,311,San_Diego
350,8,5,8,8,0,1,16,14,150,94,88,180,30,20,268,294,WI_Green_Bay
117,7,4,6,9,3,3,16,16,148,91,97,206,30,31,275,328,Howard
230,13,4,2,8,1,5,16,17,252,108,104,189,47,38,403,335,Penn_St
358,7,7,7,6,2,1,16,14,160,85,95,169,28,25,283,279,Wright_St
360,11,7,3,8,2,2,16,17,226,93,110,136,49,31,385,260,Xavier
266,8,5,5,8,3,2,16,15,152,84,79,171,31,28,262,283,SF_Austin
14,12,6,2,7,2,4,16,17,276,104,126,168,62,61,464,333,Arkansas
163,11,6,4,8,1,3,16,17,250,105,95,199,43,44,388,348,Maryland
192,10,3,6,11,0,1,16,15,154,93,97,162,23,27,274,282,N_Kentucky
18,11,2,4,12,1,1,16,15,187,88,111,212,36,28,334,328,Austin_Peay
126,9,5,5,8,2,4,16,17,166,104,122,175,32,25,320,304,Iona
309,6,4,6,10,3,2,15,16,162,71,98,216,43,30,303,317,TX_Southern
301,7,4,5,11,3,3,15,18,216,105,118,198,36,35,370,338,Texas_St
23,9,2,5,11,1,3,15,16,131,101,95,251,34,22,260,374,Bethune-Cookman
210,6,5,7,8,2,1,15,14,139,91,74,210,26,35,239,336,North_Dakota
27,8,7,7,10,0,0,15,17,135,118,114,214,14,17,263,349,Boston_Univ
137,7,6,4,9,4,2,15,17,182,110,118,160,45,42,345,312,Kent
8,7,7,8,9,0,0,15,16,125,148,82,227,14,22,221,397,American_Univ
331,10,5,2,9,3,2,15,16,168,80,85,166,32,42,285,288,UTEP
130,6,2,7,13,2,2,15,17,174,112,103,243,36,42,313,397,Jackson_St
204,4,9,10,6,1,1,15,16,135,107,86,182,21,28,242,317,Niagara
182,8,6,4,10,3,0,15,16,137,89,100,170,27,33,264,292,Montana_St
200,8,5,7,10,0,0,15,15,164,87,99,181,24,19,287,287,New_Hampshire
249,12,5,3,9,0,3,15,17,263,99,93,193,51,39,407,331,Rutgers
308,13,4,2,9,0,2,15,15,202,124,98,206,38,51,338,381,Tulsa
170,11,6,2,9,2,2,15,17,266,121,88,198,50,48,404,367,Miami_FL
139,10,6,3,10,2,1,15,17,227,144,110,207,50,53,387,404,La_Salle
276,8,2,7,11,0,1,15,14,148,90,101,206,39,35,288,331,Southern_Univ
317,9,7,5,6,1,4,15,17,216,93,83,158,41,52,340,303,UCLA
295,4,9,5,7,6,4,15,20,247,115,94,202,38,44,379,361,Temple
144,9,3,2,8,4,3,15,14,183,65,87,171,37,39,307,275,Liberty
324,9,6,3,9,3,3,15,18,238,77,100,151,48,57,386,285,USC
97,10,2,4,10,1,3,15,15,150,84,92,153,31,33,273,270,Furman
86,9,5,4,11,2,1,15,17,169,97,91,168,34,28,294,293,Evansville
253,9,5,4,11,1,0,14,16,142,115,101,223,16,15,259,353,Sacred_Heart
330,8,4,5,10,1,2,14,16,167,71,91,151,30,36,288,258,Utah_Valley
1,7,6,5,9,2,2,14,17,159,107,77,181,41,30,277,318,Abilene_Chr
122,9,6,4,8,1,3,14,17,182,94,103,167,42,35,327,296,Illinois_St
214,7,5,6,12,1,2,14,19,171,110,112,206,38,32,321,348,Northern_Arizona
297,7,3,5,10,2,2,14,15,136,81,89,177,30,28,255,286,Tennessee_St
158,7,4,5,13,2,0,14,17,172,107,116,200,15,21,303,328,Maine
268,9,2,2,13,3,1,14,16,131,104,101,186,20,22,252,312,SIUE
82,10,9,3,7,1,2,14,18,222,109,104,202,52,54,378,365,East_Carolina
315,7,7,6,7,1,1,14,15,136,86,85,163,36,28,257,277,UC_Santa_Barbara
354,8,5,6,9,0,1,14,15,158,102,84,178,35,30,277,310,Winthrop
235,8,2,5,11,1,2,14,15,131,103,92,170,24,37,247,310,Portland_St
37,9,7,4,9,1,1,14,17,140,80,83,183,33,28,256,291,Cal_Baptist
105,8,7,4,9,2,2,14,18,280,107,102,176,60,59,442,342,Georgia_Tech
195,7,2,6,9,1,2,14,13,113,80,56,178,25,30,194,288,NC_Central
286,10,6,3,8,1,4,14,18,208,98,89,150,38,60,335,308,Stanford
352,9,5,2,10,3,4,14,19,244,115,106,170,51,59,401,344,Wichita_St
313,8,5,4,12,2,1,14,18,160,102,104,157,36,33,300,292,UC_Riverside
344,5,5,9,10,0,0,14,15,122,99,74,192,15,19,211,310,Wagner
275,9,3,5,9,0,4,14,16,186,104,112,200,40,41,338,345,Southern_Miss
79,10,4,4,10,0,0,14,14,166,71,100,210,31,21,297,302,E_Kentucky
98,11,6,1,9,2,2,14,17,234,127,106,219,52,48,392,394,G_Washington
168,8,5,4,9,2,2,14,16,149,73,92,173,25,30,266,276,Mercer
100,6,4,6,8,2,4,14,16,178,66,114,152,37,33,329,251,Gardner_Webb
247,8,4,6,12,0,1,14,17,167,95,98,177,35,35,300,307,Rider
270,9,5,5,9,0,1,14,15,165,100,96,206,37,48,298,354,South_Alabama
32,6,8,8,11,0,0,14,19,154,124,125,192,26,25,305,341,Bucknell
11,10,5,3,8,1,5,14,18,248,85,94,146,46,57,388,288,Arizona_St
243,6,5,4,12,4,0,14,17,153,105,99,177,36,40,288,322,Radford
357,8,2,6,9,0,4,14,15,164,76,86,156,34,37,284,269,Wofford
39,10,6,3,8,0,5,13,19,232,93,82,163,41,55,355,311,California
218,9,8,2,10,2,2,13,20,258,120,110,178,56,45,424,343,Notre_Dame
307,10,6,2,8,1,3,13,17,213,117,104,187,47,57,364,361,Tulane
24,8,4,5,11,0,0,13,15,140,98,110,178,18,13,268,289,Binghamton
359,7,5,3,10,3,2,13,17,192,95,95,146,56,44,343,285,Wyoming
70,5,5,4,11,4,2,13,18,141,86,80,206,25,34,246,326,Delaware_St
41,7,4,3,12,3,2,13,18,155,91,113,152,24,30,292,273,Canisius
171,7,6,6,10,0,1,13,17,163,114,99,191,40,42,302,347,Miami_OH
110,8,5,5,8,0,0,13,13,143,94,103,148,24,32,270,274,Harvard
67,7,7,4,8,2,2,13,17,254,117,115,175,51,49,420,341,Davidson
19,7,7,6,8,0,1,13,16,158,116,89,216,33,36,280,368,Ball_St
186,8,5,5,13,0,1,13,19,131,131,101,203,24,33,256,367,Mt_St_Mary's
131,8,3,3,14,2,0,13,17,159,102,87,217,23,18,269,337,Jacksonville
7,6,3,7,14,0,1,13,18,184,93,102,223,49,42,335,358,Alcorn_St
87,5,7,8,9,0,1,13,17,133,115,88,227,20,13,241,355,F_Dickinson
178,7,3,6,9,0,4,13,16,145,82,77,187,43,38,265,307,Missouri_KC
71,6,4,4,11,3,2,13,17,137,78,80,187,31,29,248,294,Denver
95,6,11,4,6,3,3,13,20,251,125,123,199,48,49,422,373,Fordham
208,8,4,5,13,0,0,13,17,173,89,94,221,32,23,299,333,North_Alabama
211,8,5,5,11,0,0,13,16,178,106,86,242,27,31,291,379,North_Florida
63,5,7,6,10,1,1,12,18,160,96,97,167,35,33,292,296,CS_Fullerton
190,7,4,5,11,0,2,12,17,140,71,88,152,30,36,258,259,N_Dakota_St
104,7,5,5,11,0,1,12,17,176,92,94,183,37,40,307,315,Georgia_St
162,7,7,3,9,2,4,12,20,208,97,122,199,44,41,374,337,Marshall
142,7,3,5,14,0,0,12,17,119,118,84,191,14,17,217,326,Le_Moyne
241,9,3,2,16,1,0,12,19,204,94,127,210,32,30,363,334,Queens_NC
250,7,4,5,13,0,1,12,18,178,85,85,210,34,40,297,335,S_Carolina_St
136,6,4,4,11,2,1,12,16,154,102,78,226,23,27,255,355,Kennesaw
213,7,5,4,13,1,2,12,20,218,114,125,226,40,50,383,390,Northeastern
187,9,6,1,10,2,3,12,19,173,89,100,172,35,42,308,303,MTSU
143,4,7,8,11,0,0,12,18,134,100,95,166,21,22,250,288,Lehigh
282,7,8,3,9,2,3,12,20,270,110,112,184,64,49,446,343,St_Louis
119,6,5,4,13,2,2,12,20,136,99,83,194,29,34,248,327,Idaho_St
290,7,5,5,13,0,1,12,19,167,111,111,204,20,15,298,330,SUNY_Albany
227,11,6,1,9,0,4,12,19,223,89,89,149,38,54,350,292,Oregon_St
30,4,7,6,8,2,3,12,18,163,92,114,175,26,29,303,296,Brown
223,10,8,1,9,1,3,12,20,281,103,95,202,52,51,428,356,Oklahoma_St
262,6,4,6,10,0,3,12,17,145,74,91,177,30,29,266,280,SE_Louisiana
193,9,5,3,13,0,0,12,18,112,129,95,183,15,24,222,336,Navy
132,5,7,5,10,1,1,11,18,154,89,69,180,30,33,253,302,Jacksonville_St
153,7,8,3,7,1,4,11,19,173,105,102,158,42,42,317,305,Loy_Marymount
244,8,8,3,8,0,4,11,20,265,108,140,172,58,52,463,332,Rhode_Island
197,7,3,2,13,2,2,11,18,123,94,84,178,30,38,237,310,NE_Omaha
84,6,6,3,12,2,1,11,19,180,111,108,230,47,43,335,384,Elon
96,6,9,3,9,2,3,11,21,195,96,96,170,52,38,343,304,Fresno_St
120,5,9,3,10,3,2,11,21,194,99,91,171,39,34,324,304,IL_Chicago
231,7,8,3,8,1,4,11,20,181,105,98,158,42,42,321,305,Pepperdine
80,7,6,4,11,0,1,11,18,149,127,95,206,37,41,281,374,E_Michigan
237,5,7,5,9,1,2,11,18,128,101,68,213,24,30,220,344,Presbyterian
343,6,7,3,12,2,1,11,20,184,110,108,199,31,42,323,351,W_Michigan
5,7,5,3,14,1,3,11,22,177,99,117,245,37,31,331,375,Alabama_A&M
62,8,4,2,13,1,2,11,19,124,102,91,150,31,31,246,283,CS_Bakersfield
188,7,8,4,9,0,3,11,20,197,81,97,166,49,37,343,284,Murray_St
40,8,6,3,11,0,1,11,18,171,102,89,232,40,46,300,380,Campbell
89,6,5,4,10,1,3,11,18,195,95,90,230,35,32,320,357,FGCU
329,6,7,4,13,0,0,10,20,155,100,95,167,37,29,287,296,Utah_Tech
93,8,6,1,12,1,4,10,22,171,97,84,202,41,36,296,335,Florida_Intl
83,5,7,4,12,1,1,10,20,151,77,90,174,30,29,271,280,East_Texas_A&M
140,4,10,6,9,0,2,10,21,170,106,108,191,19,24,297,321,Lafayette
234,7,6,2,11,1,4,10,21,175,105,105,143,47,47,327,295,Portland
245,5,10,5,7,0,4,10,21,236,103,112,194,55,45,403,342,Rice
6,4,5,3,13,3,1,10,19,167,78,98,215,36,30,301,323,Alabama_St
57,6,6,4,8,0,0,10,14,101,95,87,152,24,22,212,269,Columbia
78,5,6,4,11,1,1,10,18,138,94,82,179,25,24,245,297,E_Illinois
326,6,9,4,11,0,1,10,21,207,124,97,197,39,49,343,370,UT_San_Antonio
319,5,9,5,12,0,0,10,21,146,119,105,222,19,29,270,370,UMBC
118,4,10,4,10,1,1,9,21,151,93,91,196,26,32,268,321,Idaho
114,4,8,4,14,1,1,9,23,133,142,110,202,12,17,255,361,Holy_Cross
191,3,9,5,11,1,0,9,20,199,96,104,178,41,42,344,316,N_Illinois
318,6,6,3,12,0,1,9,19,180,82,100,186,37,38,317,306,ULM
13,4,6,5,12,0,0,9,18,139,90,89,210,30,29,258,329,Ark_Pine_Bluff
225,6,5,2,13,1,1,9,19,148,70,74,157,39,38,261,265,Oral_Roberts
47,3,5,5,12,1,1,9,18,215,131,108,238,37,45,360,414,Chicago_St
272,6,6,2,12,1,2,9,20,119,97,88,178,24,35,231,310,South_Dakota
99,6,6,2,14,1,4,9,24,184,121,106,215,29,44,319,380,Ga_Southern
202,8,3,1,13,0,3,9,19,160,83,76,140,35,35,271,258,New_Mexico_St
334,8,10,1,9,0,4,9,23,266,117,112,182,63,58,441,357,Vanderbilt
229,7,6,2,10,0,2,9,18,171,78,102,161,40,24,313,263,Penn
2,4,12,5,8,0,2,9,22,169,97,87,198,48,42,304,337,Air_Force
349,9,9,0,9,0,5,9,23,316,93,99,185,65,46,480,324,West_Virginia
102,7,12,2,10,0,1,9,23,202,100,88,180,34,37,324,317,Georgetown
65,4,8,2,13,2,3,8,24,157,80,108,176,25,35,290,291,CS_Sacramento
236,3,6,4,15,1,0,8,21,157,94,102,224,31,39,290,357,Prairie_View
16,4,11,4,11,0,0,8,22,138,115,107,204,10,13,255,332,Army
184,5,5,3,12,0,3,8,20,156,79,90,186,36,32,282,297,Morgan_St
353,5,7,2,13,1,3,8,23,177,120,101,230,37,47,315,397,William_&_Mary
259,5,9,1,12,2,2,8,23,166,88,91,154,53,37,310,279,San_Jose_St
172,5,10,2,10,1,4,8,24,296,78,102,162,59,48,457,288,Michigan
248,5,9,3,13,0,0,8,22,141,91,97,177,29,25,267,293,Robert_Morris
49,4,7,2,13,2,1,8,21,143,86,90,168,33,36,266,290,Citadel
152,7,11,1,10,0,3,8,24,252,128,91,198,46,54,389,380,Louisville
277,4,8,3,13,1,0,8,21,157,80,83,175,37,29,277,284,Southern_Utah
177,6,11,2,10,0,3,8,24,279,109,107,194,61,53,447,356,Missouri
52,5,12,1,9,1,1,7,22,155,81,87,183,31,48,273,312,Coastal_Car
298,4,8,3,13,0,0,7,21,133,86,99,173,25,24,257,283,Tennessee_Tech
194,4,7,2,14,1,4,7,25,221,98,128,231,51,45,400,374,NC_A&T
217,4,7,3,13,0,3,7,23,141,93,90,185,20,37,251,315,Northwestern_LA
261,3,7,4,12,0,1,7,20,139,92,80,147,26,29,245,268,SC_Upstate
42,3,10,4,13,0,0,7,23,194,123,84,259,24,34,302,416,Cent_Arkansas
44,4,7,3,12,0,1,7,20,155,66,87,154,36,30,278,250,Charleston_So
147,5,5,1,17,1,0,7,22,136,109,96,199,7,25,239,333,LIU_Brooklyn
333,5,11,1,13,0,1,6,25,184,87,104,172,44,33,332,292,Valparaiso
109,2,9,1,12,3,3,6,24,171,92,103,205,44,42,318,339,Hampton
154,1,11,5,13,0,1,6,25,147,126,96,209,23,20,266,355,Loyola_MD
123,3,8,3,14,0,1,6,23,117,101,80,195,15,32,212,328,Incarnate_Word
