TeamID,HomeWins,HomeLosses,AwayWins,AwayLosses,NeutralWins,NeutralLosses,TotalWins,TotalLosses,OpponentHomeWins,OpponentHomeLosses,OpponentAwayWins,OpponentAwayLosses,OpponentNeutralWins,OpponentNeutralLosses,OpponentTotalWins,OpponentTotalLosses,TeamName
241,14,2,5,6,3,3,22,11,332,112,135,167,72,48,539,327,Purdue
307,9,4,9,6,3,0,21,10,184,113,113,193,42,44,339,350,Troy
363,10,0,7,6,4,1,21,7,151,86,93,147,26,27,270,260,Yale
208,8,1,8,9,5,0,21,10,164,75,85,205,46,31,295,311,Norfolk_St
279,11,3,7,6,3,2,21,11,250,121,112,206,41,55,403,382,St_Bonaventure
286,11,0,7,8,3,2,21,10,145,85,91,196,29,29,265,310,St_Thomas_MN
187,9,4,9,8,3,0,21,12,176,106,112,206,20,28,308,340,Mt_St_Mary's
22,10,5,9,4,2,2,21,11,168,106,106,156,41,41,315,303,Belmont
362,15,2,5,7,1,2,21,11,219,89,87,167,34,46,340,302,Xavier
177,10,5,6,5,5,2,21,12,316,111,128,195,74,47,518,353,Mississippi_St
31,10,3,10,7,1,1,21,11,171,91,107,184,32,30,310,305,Bryant
311,13,4,5,5,3,3,21,12,200,116,115,186,45,52,360,354,UAB
155,15,1,5,5,1,5,21,11,231,129,105,208,48,63,384,400,Loyola-Chicago
306,11,1,9,5,1,5,21,11,208,106,144,201,44,44,396,351,Towson
68,15,2,5,4,1,4,21,10,269,114,118,185,47,60,434,359,Dayton
346,13,3,6,6,2,2,21,11,292,139,106,216,51,60,449,415,Wake_Forest
121,13,4,5,5,3,3,21,12,315,118,132,187,64,51,511,356,Illinois
134,14,3,4,8,3,1,21,12,316,90,123,161,59,60,498,311,Kansas
14,14,4,4,6,2,3,20,13,293,128,123,203,74,45,490,376,Arkansas
287,16,2,3,8,1,3,20,13,283,132,137,199,56,58,476,389,Stanford
64,8,3,10,6,2,1,20,10,134,99,89,194,23,22,246,315,CS_Northridge
258,11,3,6,4,3,2,20,9,188,84,88,112,49,37,325,233,San_Diego_St
98,12,4,5,6,3,2,20,12,236,130,99,215,47,57,382,402,G_Washington
356,13,2,5,8,2,1,20,11,152,89,98,174,35,35,285,298,Winthrop
198,9,2,7,9,4,1,20,12,165,89,93,191,30,39,288,319,NE_Omaha
8,13,2,5,10,2,0,20,12,168,95,88,186,27,26,283,307,American_Univ
223,12,5,2,7,6,1,20,13,304,120,114,214,71,50,489,384,Oklahoma
137,9,4,8,5,3,2,20,11,178,99,125,170,37,35,340,304,Kent
160,11,4,9,5,0,1,20,10,130,118,101,216,16,24,247,358,Marist
256,11,3,9,6,0,1,20,10,146,83,117,164,32,30,295,277,Samford
188,9,4,8,5,3,2,20,11,179,81,104,144,44,37,327,262,MTSU
261,11,4,6,5,3,3,20,12,229,106,95,168,47,49,371,323,Santa_Clara
335,14,3,3,7,3,2,20,12,284,135,115,206,74,50,473,391,Vanderbilt
103,15,3,3,7,2,2,20,12,311,111,131,191,74,46,516,348,Georgia
228,14,3,3,7,2,2,19,12,174,126,105,170,48,40,327,336,Oregon_St
316,10,5,7,7,2,1,19,13,118,115,81,190,24,25,223,330,UC_Santa_Barbara
314,12,1,7,10,0,1,19,12,171,85,121,157,38,30,330,272,UC_Riverside
337,11,3,7,8,1,1,19,12,157,99,112,187,35,24,304,310,Vermont
351,13,4,4,7,2,2,19,13,290,94,111,174,53,58,454,326,West_Virginia
300,11,7,4,6,4,2,19,15,287,128,106,223,68,45,461,396,Texas
269,9,3,7,8,3,0,19,11,112,101,80,176,15,26,207,303,SIUE
353,11,3,7,8,1,0,19,11,164,77,91,166,26,36,281,279,WI_Milwaukee
271,11,4,8,6,0,1,19,11,177,111,105,207,36,44,318,362,South_Alabama
216,13,3,5,5,1,4,19,12,176,96,122,143,46,38,344,277,Northern_Iowa
124,14,4,4,6,1,3,19,13,315,118,136,171,66,56,517,345,Indiana
243,11,2,7,10,1,1,19,13,168,100,131,194,31,27,330,321,Quinnipiac
132,9,2,7,7,3,3,19,12,155,83,94,151,36,31,285,265,Jacksonville_St
348,10,4,4,7,5,3,19,14,214,119,93,172,50,46,357,337,Washington_St
338,14,3,3,8,2,3,19,14,215,105,81,169,30,35,326,309,Villanova
364,8,5,9,6,2,2,19,13,136,98,79,203,13,27,228,328,Youngstown_St
162,12,3,5,9,1,1,18,13,184,108,109,199,36,41,329,348,Marshall
264,9,3,8,7,1,2,18,12,135,72,92,163,24,26,251,261,SE_Missouri_St
6,7,3,6,10,5,2,18,15,167,92,107,250,32,29,306,371,Alabama_St
244,8,3,7,9,3,1,18,13,178,88,87,201,31,34,296,323,Radford
354,10,6,5,6,3,2,18,14,229,106,98,194,44,52,371,352,Wichita_St
20,12,3,3,9,3,2,18,14,287,90,111,172,60,57,458,319,Baylor
51,11,4,7,7,0,1,18,12,142,92,86,164,22,27,250,283,Cleveland_St
122,11,4,5,7,2,3,18,14,171,105,109,147,36,45,316,297,Illinois_St
191,8,4,8,6,2,1,18,11,141,82,87,172,31,37,259,291,N_Dakota_St
170,8,5,9,8,1,2,18,15,196,104,123,192,35,33,354,329,Merrimack
133,11,2,5,8,2,2,18,12,204,84,136,175,44,43,384,302,James_Madison
32,12,4,6,10,0,1,18,15,185,104,95,216,33,26,313,346,Bucknell
158,8,3,8,11,2,0,18,14,142,118,94,210,19,24,255,352,Maine
324,12,5,5,7,1,3,18,15,200,95,100,148,56,43,356,286,UNLV
48,12,5,4,9,2,1,18,15,284,103,104,198,50,60,438,361,Cincinnati
234,13,4,3,9,1,2,17,15,289,135,119,201,62,64,470,400,Pittsburgh
233,10,2,6,10,1,1,17,13,151,94,92,180,24,24,267,298,PFW
214,8,5,7,8,2,2,17,15,202,124,128,230,40,52,370,406,Northeastern
242,7,5,9,9,1,0,17,14,164,105,94,224,25,29,283,358,Queens_NC
308,12,3,4,7,1,4,17,14,187,117,109,187,44,47,340,351,Tulane
141,7,4,9,7,1,2,17,13,143,85,97,167,31,28,271,280,Lamar
200,11,6,3,8,3,2,17,16,194,98,83,157,54,42,331,297,Nevada
94,11,5,2,9,4,1,17,15,297,135,107,206,51,66,455,407,Florida_St
322,8,3,8,6,1,3,17,12,138,100,101,156,29,26,268,282,UNC_Greensboro
305,8,4,6,9,3,2,17,15,189,101,127,186,38,36,354,323,Toledo
151,8,4,5,7,4,1,17,12,148,86,101,140,37,41,286,267,Louisiana_Tech
82,10,6,4,6,3,2,17,14,196,116,99,187,44,46,339,349,East_Carolina
75,7,6,7,7,3,2,17,15,188,116,112,243,36,50,336,409,Drexel
283,12,3,4,8,1,3,17,14,257,101,108,184,56,58,421,343,St_Louis
199,10,6,5,7,2,1,17,14,315,111,129,191,61,53,505,355,Nebraska
105,14,5,2,9,1,2,17,16,279,148,103,228,46,56,428,432,Georgia_Tech
85,11,3,6,9,0,1,17,13,132,101,104,174,29,33,265,308,ETSU
23,8,2,7,12,2,2,17,16,168,113,105,249,33,41,306,403,Bethune-Cookman
222,11,6,4,7,2,2,17,15,308,136,123,182,69,53,500,371,Ohio_St
245,13,3,1,9,3,1,17,13,239,109,109,188,44,59,392,356,Rhode_Island
277,8,1,9,10,0,1,17,12,143,103,80,232,35,30,258,365,Southern_Univ
90,7,5,6,7,4,3,17,15,224,108,109,171,58,50,391,329,FL_Atlantic
126,7,7,7,7,3,3,17,17,162,116,118,211,30,33,310,360,Iona
217,12,5,2,9,3,2,17,16,305,139,116,192,59,54,480,385,Northwestern
127,12,6,2,8,3,2,17,16,291,136,120,206,58,51,469,393,Iowa
317,13,5,2,8,2,3,17,16,290,104,109,184,58,57,457,345,UCF
252,10,1,4,8,3,3,17,12,160,87,86,175,36,41,282,303,S_Dakota_St
251,7,2,7,10,3,1,17,13,143,86,80,211,21,26,244,323,S_Carolina_St
37,11,5,4,8,2,2,17,15,173,80,104,183,37,37,314,300,Cal_Baptist
239,7,4,7,4,3,3,17,11,171,81,101,153,28,38,300,272,Princeton
131,9,3,7,9,1,1,17,13,169,97,108,190,30,30,307,317,Jacksonville
359,5,6,8,8,4,1,17,15,174,67,117,162,30,24,321,253,Wofford
321,9,1,6,9,2,1,17,11,136,66,84,152,29,24,249,242,UNC_Asheville
206,8,4,8,8,1,1,17,13,149,89,105,156,22,29,276,274,Nicholls_St
102,14,5,3,9,0,1,17,15,199,104,87,174,28,40,314,318,Georgetown
12,7,5,9,7,1,2,17,14,137,86,81,181,23,31,241,298,Ark_Little_Rock
89,10,5,7,9,0,0,17,14,179,110,119,203,34,35,332,348,FGCU
295,14,3,2,9,0,4,16,16,301,94,118,184,55,56,474,334,TCU
325,12,7,3,7,1,3,16,17,306,115,136,183,62,55,504,353,USC
159,8,5,8,7,0,1,16,13,141,106,98,198,23,24,262,328,Manhattan
293,11,2,4,11,1,1,16,14,133,95,101,170,22,24,256,289,TAM_C._Christi
136,9,3,5,8,2,3,16,14,151,81,105,137,43,38,299,256,Kennesaw
273,11,2,4,11,1,1,16,14,133,100,81,195,24,33,238,328,South_Dakota
79,8,3,7,9,1,2,16,14,168,106,116,206,25,25,309,337,E_Kentucky
236,10,1,5,10,1,2,16,13,119,104,82,191,28,28,229,323,Portland_St
328,15,4,1,9,0,3,16,16,261,114,105,216,54,52,420,382,Utah
60,7,5,8,5,1,1,16,11,156,77,81,152,18,27,255,256,Cornell
135,10,6,3,9,3,2,16,17,280,112,112,184,60,51,452,347,Kansas_St
153,10,6,3,8,3,1,16,15,194,97,103,156,44,43,341,296,Loy_Marymount
99,10,3,4,11,2,2,16,16,176,126,114,208,43,35,333,369,Ga_Southern
296,11,2,3,9,2,4,16,15,205,128,94,190,52,55,351,373,Temple
67,10,6,4,7,2,3,16,16,250,113,105,204,47,70,402,387,Davidson
263,6,4,9,8,1,2,16,14,131,113,88,187,26,34,245,334,SE_Louisiana
130,8,1,6,15,2,2,16,18,209,85,124,220,41,36,374,341,Jackson_St
231,11,6,3,8,2,1,16,15,283,142,124,200,55,51,462,393,Penn_St
358,11,5,4,9,0,1,15,15,174,77,105,147,48,41,327,265,WKU
38,8,5,5,13,2,1,15,19,162,103,109,176,37,33,308,312,Cal_Poly
221,11,3,3,10,1,3,15,16,185,103,125,185,37,33,347,321,Ohio
84,8,4,6,9,1,2,15,15,178,112,124,221,41,45,343,378,Elon
147,8,5,7,9,0,2,15,16,161,99,80,231,18,15,259,345,LIU_Brooklyn
291,6,7,8,8,1,1,15,16,163,103,82,216,18,25,263,344,SUNY_Albany
27,11,4,3,12,1,0,15,16,155,107,100,212,16,20,271,339,Boston_Univ
80,8,5,6,10,1,1,15,16,169,116,107,208,28,42,304,366,E_Michigan
189,6,5,6,8,3,4,15,17,180,96,104,157,33,45,317,298,Murray_St
9,8,4,5,8,2,2,15,14,195,92,109,182,44,38,348,312,Appalachian_St
355,10,2,4,11,1,2,15,15,184,108,122,211,51,47,357,366,William_&_Mary
332,8,5,4,8,3,2,15,15,145,74,104,149,42,36,291,259,UTEP
220,8,4,6,11,1,3,15,18,198,79,97,161,28,32,323,272,Oakland
175,10,9,5,5,0,3,15,17,305,109,124,198,63,50,492,357,Minnesota
219,11,5,3,9,1,4,15,18,305,130,111,210,44,60,460,400,Notre_Dame
250,11,5,3,8,1,4,15,17,294,130,130,181,61,57,485,368,Rutgers
149,9,4,5,7,1,3,15,14,143,77,87,178,33,27,263,282,Longwood
339,10,7,4,7,1,3,15,17,319,112,129,201,61,53,509,366,Virginia
224,12,3,2,10,1,4,15,17,262,131,87,203,56,62,405,396,Oklahoma_St
120,7,5,7,6,1,3,15,14,162,85,93,136,38,43,293,264,IL_Chicago
193,10,6,5,10,0,0,15,16,162,75,96,170,34,24,292,269,N_Kentucky
215,6,5,7,8,1,2,14,15,124,90,65,193,21,21,210,304,Northern_Arizona
203,6,6,8,6,0,3,14,15,160,84,80,155,40,36,280,275,New_Mexico_St
156,11,7,2,8,1,3,14,18,287,134,111,214,77,46,475,394,LSU
183,10,3,3,14,1,1,14,18,163,95,96,189,33,36,292,320,Montana_St
218,7,5,6,11,1,0,14,16,148,101,86,165,28,27,262,293,Northwestern_LA
248,5,7,8,11,1,1,14,19,173,129,97,228,26,36,296,393,Rider
39,11,6,2,11,1,2,14,19,291,143,109,213,46,57,446,413,California
72,11,8,2,10,1,1,14,19,196,112,74,176,33,41,303,329,DePaul
157,11,4,3,11,0,0,14,15,152,96,112,176,18,26,282,298,MA_Lowell
298,9,3,4,10,1,3,14,16,129,80,95,160,17,26,241,266,Tennessee_St
254,7,5,5,11,2,2,14,18,164,107,126,196,23,27,313,330,Sacred_Heart
302,8,4,4,10,2,2,14,16,181,111,112,187,36,49,329,347,Texas_St
292,11,6,2,9,1,4,14,19,315,131,128,194,49,55,492,380,Syracuse
55,11,7,0,10,3,3,14,20,268,106,103,184,50,52,421,342,Colorado
34,9,8,2,9,3,2,14,19,221,97,98,146,44,39,363,282,Butler
109,7,4,4,9,3,3,14,16,173,100,112,187,44,42,329,329,Hampton
16,10,4,4,11,0,0,14,15,150,87,98,186,17,15,265,288,Army
69,6,7,3,11,5,2,14,20,199,98,139,199,41,38,379,335,Delaware
268,9,5,4,10,1,3,14,18,182,108,143,197,27,23,352,328,Siena
194,8,5,6,12,0,2,14,19,156,101,91,227,15,19,262,347,Navy
280,7,4,6,13,0,0,13,17,161,76,97,181,21,16,279,273,St_Francis_PA
1,7,5,5,10,1,1,13,16,154,84,82,191,34,35,270,310,Abilene_Chr
11,5,9,3,8,5,2,13,19,313,91,115,169,64,59,492,319,Arizona_St
246,7,7,4,8,2,3,13,18,182,133,100,209,47,50,329,392,Rice
30,7,6,6,7,0,0,13,13,143,88,86,172,26,23,255,283,Brown
111,11,7,2,9,0,0,13,16,140,102,101,161,39,28,280,291,Hawaii
225,5,9,5,7,3,4,13,20,195,118,102,212,40,41,337,371,Old_Dominion
289,9,3,3,13,1,1,13,17,154,106,91,230,13,22,258,358,Stonehill
334,8,7,3,10,2,2,13,19,150,111,98,150,35,36,283,297,Valparaiso
139,9,5,2,10,2,4,13,19,242,108,119,180,48,57,409,345,La_Salle
104,8,6,3,11,2,2,13,19,182,126,110,199,49,44,341,369,Georgia_St
145,8,3,3,12,2,2,13,17,133,88,82,168,24,23,239,279,Lindenwood
40,6,6,7,10,0,1,13,17,170,126,105,232,37,47,312,405,Campbell
212,6,6,7,10,0,1,13,17,176,90,97,201,28,26,301,317,North_Florida
54,9,4,4,13,0,2,13,19,178,96,99,195,23,24,300,315,Colgate
360,9,4,3,12,1,2,13,18,158,90,95,165,28,26,281,281,Wright_St
340,8,9,5,5,0,5,13,19,306,130,102,219,51,58,459,407,Virginia_Tech
299,7,5,5,10,1,2,13,17,133,79,75,174,23,25,231,278,Tennessee_Tech
312,6,6,7,10,0,1,13,17,144,88,91,153,35,22,270,263,UC_Davis
113,4,7,5,9,4,2,13,18,197,104,119,206,49,53,365,363,Hofstra
181,8,2,4,14,1,4,13,20,191,131,131,218,50,50,372,399,Monmouth_NJ
123,7,5,4,10,2,1,13,16,119,92,94,173,16,18,229,283,Incarnate_Word
260,6,8,3,9,4,2,13,19,171,110,81,161,35,37,287,308,San_Jose_St
118,6,6,5,11,1,2,12,19,141,91,84,178,29,25,254,294,Idaho
168,5,6,5,11,2,2,12,19,144,103,97,185,22,27,263,315,Mercer
265,7,5,4,11,1,2,12,18,168,77,103,161,42,30,313,268,Seattle
272,10,8,1,10,1,2,12,20,306,115,131,181,79,53,516,349,South_Carolina
240,10,6,2,9,0,5,12,20,232,87,84,154,39,40,355,281,Providence
119,7,4,5,10,0,1,12,15,117,90,67,167,25,26,209,283,Idaho_St
184,6,5,6,10,0,2,12,17,139,77,89,167,21,24,249,268,Morehead_St
253,6,8,5,7,1,4,12,19,178,82,103,139,49,38,330,259,S_Illinois
125,6,6,4,9,2,3,12,18,155,102,97,157,38,43,290,302,Indiana_St
70,7,2,3,11,2,1,12,14,111,94,68,187,36,28,215,309,Delaware_St
274,8,6,2,10,2,3,12,19,205,116,106,192,50,52,361,360,South_Florida
197,12,6,0,11,0,2,12,19,285,139,112,222,51,61,448,422,NC_State
77,8,7,2,8,2,4,12,19,254,107,131,182,54,59,439,348,Duquesne
62,7,6,4,11,1,2,12,19,136,101,101,171,22,24,259,296,CS_Bakersfield
28,6,8,5,8,1,2,12,18,153,116,90,210,33,33,276,359,Bowling_Green
24,6,4,5,12,1,1,12,17,146,106,94,200,13,19,253,325,Binghamton
232,6,9,2,11,4,2,12,22,167,127,107,168,42,41,316,336,Pepperdine
169,8,2,4,14,0,0,12,16,133,112,80,214,17,21,230,347,Mercyhurst
347,8,9,2,9,2,0,12,18,292,122,112,194,63,54,467,370,Washington
18,6,5,4,13,2,1,12,19,178,103,111,204,21,30,310,337,Austin_Peay
140,9,6,3,14,0,0,12,20,169,94,81,216,20,25,270,335,Lafayette
26,9,8,0,10,3,1,12,19,283,142,105,217,50,62,438,421,Boston_College
310,6,4,6,12,0,1,12,17,158,82,91,228,30,33,279,343,TX_Southern
66,7,4,5,9,0,1,12,14,132,88,84,155,18,21,234,264,Dartmouth
92,7,3,4,13,1,1,12,17,157,77,89,211,34,29,280,317,Florida_A&M
333,8,4,2,11,2,0,12,15,123,94,90,170,24,20,237,284,UTRGV
7,6,3,5,16,0,1,11,20,185,99,98,230,35,38,318,367,Alcorn_St
309,6,9,3,8,2,3,11,20,187,113,83,211,35,51,305,375,Tulsa
267,5,8,6,9,0,0,11,17,135,87,101,170,32,26,268,283,SF_Austin
341,3,7,5,10,3,2,11,19,124,96,85,167,18,23,227,286,VMI
285,5,6,6,10,0,0,11,16,130,111,88,186,25,30,243,327,St_Peter's
344,5,9,6,10,0,1,11,20,185,106,108,198,41,36,334,340,W_Michigan
150,4,12,6,5,1,4,11,21,202,108,128,180,47,45,377,333,Louisiana
154,6,7,5,12,0,0,11,19,145,90,66,206,27,16,238,312,Loyola_MD
19,6,7,4,9,1,1,11,17,148,116,85,202,27,33,260,351,Ball_St
100,5,6,3,13,3,1,11,20,157,80,101,177,41,30,299,287,Gardner_Webb
88,7,6,3,12,1,2,11,20,165,106,121,203,24,27,310,336,Fairfield
238,5,5,4,12,2,1,11,18,145,97,84,190,30,35,259,322,Presbyterian
164,7,8,4,7,0,5,11,20,248,117,101,204,53,55,402,376,Massachusetts
114,5,6,4,13,2,0,11,19,171,86,93,201,19,17,283,304,Holy_Cross
326,7,4,3,11,1,3,11,18,143,92,75,170,38,35,256,297,UT_Arlington
361,7,7,3,10,1,3,11,20,180,100,78,164,38,39,296,303,Wyoming
304,5,5,5,12,1,2,11,19,135,70,85,174,24,26,244,270,TN_Martin
110,6,5,5,10,0,0,11,15,151,86,99,151,27,30,277,267,Harvard
95,7,8,2,10,2,3,11,21,254,114,119,197,48,54,421,365,Fordham
205,5,7,3,13,2,0,10,20,155,114,123,209,26,29,304,352,Niagara
327,5,7,4,11,1,1,10,19,193,94,106,146,46,47,345,287,UT_San_Antonio
86,6,9,4,11,0,1,10,21,170,101,109,153,38,44,317,298,Evansville
116,6,7,4,12,0,1,10,20,145,102,100,172,29,29,274,303,Houston_Chr
255,6,4,3,13,1,2,10,19,161,76,94,149,37,36,292,261,Sam_Houston_St
320,5,9,5,10,0,0,10,19,163,86,85,201,19,24,267,311,UMBC
87,6,5,4,15,0,0,10,20,150,105,80,196,17,31,247,332,F_Dickinson
117,6,4,3,11,1,3,10,18,149,74,80,187,36,21,265,282,Howard
36,5,6,5,10,0,1,10,17,170,100,99,161,33,33,302,294,C_Michigan
45,7,8,1,12,2,2,10,22,201,121,103,190,49,50,353,361,Charlotte
196,6,4,2,13,2,2,10,19,137,65,72,183,34,23,243,271,NC_Central
57,7,6,3,9,0,0,10,15,121,87,79,168,15,24,215,279,Columbia
235,7,7,3,9,0,4,10,20,178,111,85,164,43,47,306,322,Portland
185,7,4,2,13,1,1,10,18,122,94,78,196,20,27,220,317,Morgan_St
345,4,6,6,10,0,0,10,16,121,82,61,197,11,19,193,298,Wagner
143,6,5,3,14,0,0,9,19,166,74,79,178,12,22,257,274,Lehigh
278,5,7,3,12,1,0,9,19,150,84,75,171,33,42,258,297,Southern_Utah
276,7,6,1,13,1,3,9,22,186,109,115,185,39,44,340,338,Southern_Miss
349,2,10,4,11,3,1,9,22,155,92,91,182,35,27,281,301,Weber_St
211,6,6,2,12,1,3,9,21,136,69,87,161,33,34,256,264,North_Dakota
179,6,5,2,12,1,3,9,20,160,74,90,167,27,34,277,275,Missouri_KC
78,4,7,4,12,1,0,9,19,136,91,72,169,24,30,232,290,E_Illinois
343,5,7,4,11,0,1,9,19,121,90,74,182,23,26,218,298,W_Illinois
294,7,3,1,14,1,3,9,20,163,90,81,173,45,40,289,303,Tarleton_St
107,3,7,4,12,2,3,9,22,149,84,96,233,39,24,284,341,Grambling
52,4,8,3,13,1,1,8,22,161,138,97,210,28,43,286,391,Coastal_Car
81,6,6,2,14,0,2,8,22,165,94,77,186,33,34,275,314,E_Washington
44,5,5,3,14,0,3,8,22,175,90,96,181,38,33,309,304,Charleston_So
247,5,9,2,11,1,2,8,22,249,105,116,180,53,53,418,338,Richmond
275,6,7,2,13,0,0,8,20,127,87,80,175,18,28,225,290,Southern_Indiana
230,5,8,3,10,0,1,8,19,158,89,97,173,32,23,287,285,Penn
93,5,8,1,13,2,2,8,23,132,105,90,171,36,39,258,315,Florida_Intl
71,5,6,3,12,0,3,8,21,156,79,84,198,30,34,270,311,Denver
33,4,9,3,13,0,0,7,22,178,107,97,193,36,39,311,339,Buffalo
142,4,7,2,16,1,0,7,23,155,87,101,212,17,26,273,325,Le_Moyne
266,5,11,0,11,2,3,7,25,212,94,79,168,38,46,329,308,Seton_Hall
180,5,8,1,12,1,3,7,23,164,102,88,144,47,45,299,291,Missouri_St
290,4,9,3,13,0,2,7,24,191,112,141,215,44,36,376,363,Stony_Brook
229,4,10,2,13,1,1,7,24,201,117,76,179,43,47,320,343,Pacific
5,5,9,2,12,0,1,7,22,145,88,100,233,23,30,268,351,Alabama_A&M
42,5,7,1,17,1,0,7,24,168,113,100,210,22,28,290,351,Cent_Arkansas
171,7,10,0,10,0,4,7,24,302,119,118,215,57,57,477,391,Miami_FL
129,3,8,4,12,0,2,7,22,145,82,79,181,19,23,243,286,IUPUI
73,5,7,2,15,0,2,7,24,171,94,93,175,29,30,293,299,Detroit
96,5,9,1,14,0,3,6,26,164,116,77,162,43,42,284,320,Fresno_St
201,4,7,2,15,0,2,6,24,151,109,98,197,18,25,267,331,New_Hampshire
288,3,9,3,11,0,4,6,24,166,115,90,217,36,28,292,360,Stetson
