TeamID,HomeWins,HomeLosses,AwayWins,AwayLosses,NeutralWins,NeutralLosses,TotalWins,TotalLosses,OpponentHomeWins,OpponentHomeLosses,OpponentAwayWins,OpponentAwayLosses,OpponentNeutralWins,OpponentNeutralLosses,OpponentTotalWins,OpponentTotalLosses,TeamName
171,11,4,7,4,4,1,22,9,243,107,120,158,32,34,395,299,Michigan
121,13,3,8,4,1,2,22,9,209,134,107,177,34,30,350,341,Illinois
128,13,1,5,7,4,1,22,9,215,67,110,111,37,20,362,198,Iowa_St
73,13,2,7,6,2,1,22,9,156,106,121,122,24,21,301,249,Drake
290,11,2,11,7,0,2,22,11,157,137,112,185,13,11,282,333,SUNY_Albany
244,13,3,9,5,0,0,22,8,152,103,80,167,21,18,253,288,Rice
60,9,4,12,3,1,1,22,8,180,78,110,101,42,24,332,203,Creighton
312,9,3,12,2,1,1,22,6,128,120,99,162,14,14,241,296,UC_Irvine
147,10,5,11,4,1,0,22,9,146,110,107,135,18,22,271,267,Long_Beach_St
256,13,2,6,7,2,1,21,10,184,107,109,151,23,29,316,287,San_Diego_St
241,12,4,9,4,0,1,21,9,147,95,96,167,20,14,263,276,Quinnipiac
305,12,5,8,4,1,2,21,11,168,123,125,192,16,21,309,336,Towson
130,10,2,9,7,2,0,21,9,171,87,102,189,25,26,298,302,Jackson_St
84,8,4,9,3,4,2,21,9,145,111,108,184,18,20,271,315,ETSU
12,12,3,8,6,1,1,21,10,156,94,88,172,17,24,261,290,Ark_Little_Rock
324,15,2,6,5,0,2,21,9,201,119,119,144,28,29,348,292,USC
223,13,2,7,7,1,3,21,12,184,137,119,213,28,24,331,374,Old_Dominion
222,14,3,4,7,3,1,21,11,219,86,95,146,32,27,346,259,Oklahoma_St
10,12,4,7,5,2,0,21,9,211,110,124,138,29,33,364,281,Arizona
74,12,3,9,6,0,0,21,9,155,135,112,207,17,18,284,360,Drexel
233,10,3,8,5,3,0,21,8,157,98,106,116,28,18,291,232,Portland
14,12,4,6,5,3,3,21,12,286,116,152,176,49,41,487,333,Arkansas
208,14,2,5,6,2,2,21,10,257,102,129,172,48,29,434,303,North_Carolina
276,14,1,7,8,0,0,21,9,174,89,129,153,25,27,328,269,Southern_Utah
160,13,3,5,5,3,2,21,10,178,94,126,112,37,19,341,225,Marquette
102,14,3,4,5,3,3,21,11,269,119,129,183,44,40,442,342,Georgia
358,12,3,7,7,1,0,20,10,158,98,91,143,24,28,273,269,Wyoming
281,13,4,7,5,0,1,20,10,210,129,140,199,36,39,386,367,St_Joseph's_PA
178,11,4,7,6,2,1,20,11,181,106,113,147,27,21,321,274,Missouri_St
298,11,2,7,7,2,0,20,9,125,79,82,147,10,20,217,246,Tennessee_Tech
4,11,5,8,4,1,1,20,10,281,91,153,144,50,38,484,273,Alabama
213,9,4,10,6,1,3,20,13,176,102,112,154,22,31,310,287,Northern_Arizona
301,10,4,8,4,2,1,20,9,134,104,99,169,22,22,255,295,Texas_St
175,14,3,3,6,3,1,20,10,248,120,124,188,43,38,415,346,Mississippi_St
166,10,5,10,3,0,2,20,10,234,96,129,156,30,26,393,278,Memphis
331,11,3,7,7,2,1,20,11,138,93,83,163,16,17,237,273,UTEP
245,10,3,6,5,4,2,20,10,226,127,138,224,31,38,395,389,Richmond
195,13,3,5,7,2,1,20,11,277,93,132,158,48,40,457,291,NC_State
77,11,3,9,4,0,1,20,8,102,124,62,202,10,21,174,347,E_Illinois
239,11,4,6,4,2,2,19,10,234,110,114,149,38,29,386,288,Purdue
134,13,3,5,7,1,1,19,11,202,93,85,143,32,25,319,261,Kansas
169,15,4,4,7,0,1,19,12,239,113,131,168,42,35,412,316,Miami_FL
274,9,4,8,5,2,1,19,10,152,111,115,165,23,21,290,297,Southern_Miss
20,11,6,6,3,2,3,19,12,220,80,110,135,40,23,370,238,Baylor
355,12,4,7,9,0,0,19,13,169,91,100,143,15,23,284,257,WKU
266,11,5,6,8,2,0,19,13,138,125,104,178,9,15,251,318,Siena
37,11,5,8,6,0,2,19,13,179,116,132,181,18,25,329,322,Cal_Baptist
348,13,2,3,7,3,2,19,11,191,102,65,166,30,21,286,289,West_Virginia
137,10,3,6,7,3,0,19,10,180,95,106,156,20,21,306,272,Kent
107,12,4,7,6,0,0,19,10,124,118,99,183,18,33,241,334,Grand_Canyon
315,10,4,8,8,1,0,19,12,125,106,105,141,18,16,248,263,UC_Santa_Barbara
181,10,3,8,5,1,3,19,11,146,105,106,154,28,27,280,286,Montana_St
261,11,1,8,8,0,0,19,9,122,77,84,147,16,11,222,235,SE_Louisiana
200,12,3,6,7,1,2,19,12,171,111,89,177,21,31,281,319,New_Mexico
356,8,2,9,6,2,1,19,9,123,93,84,149,20,24,227,266,Wofford
212,9,5,10,5,0,2,19,12,192,113,145,174,22,15,359,302,Northeastern
289,11,3,4,10,3,0,18,13,183,113,144,180,13,16,340,309,Stony_Brook
55,12,2,4,8,2,1,18,11,152,111,85,141,17,28,254,280,Colorado_St
150,9,5,7,5,2,2,18,12,164,94,80,171,12,18,256,283,Louisiana_Tech
76,13,3,4,9,1,0,18,12,211,135,133,191,39,38,383,364,Duquesne
120,9,5,6,9,3,1,18,15,153,138,116,182,20,20,289,340,IL_Chicago
111,8,9,9,5,1,0,18,14,147,89,111,131,16,19,274,239,Hawaii
351,11,4,5,10,2,0,18,14,186,116,104,205,20,23,310,344,Wichita_St
46,6,5,9,7,3,0,18,12,133,104,104,162,23,20,260,286,Chattanooga
302,13,6,3,7,2,1,18,14,201,97,107,166,30,25,338,288,Texas_Tech
352,11,5,7,8,0,0,18,13,171,124,121,197,25,24,317,345,William_&_Mary
264,9,5,6,7,3,2,18,14,168,111,105,136,33,28,306,275,Seton_Hall
291,14,3,4,9,0,0,18,12,244,107,130,184,37,31,411,322,Syracuse
203,9,5,9,6,0,1,18,12,123,118,92,159,10,16,225,293,Niagara
329,7,4,8,7,2,1,17,12,138,120,78,203,19,29,235,352,Utah_Tech
139,10,3,6,9,1,1,17,13,224,129,144,212,32,38,400,379,La_Salle
179,8,4,8,11,1,0,17,15,147,137,113,192,14,15,274,344,Monmouth_NJ
257,11,6,6,5,0,1,17,12,153,100,106,136,25,23,284,259,San_Francisco
176,10,6,5,6,2,1,17,13,266,113,140,162,51,40,457,315,Missouri
129,10,5,7,8,0,0,17,13,153,100,108,152,23,18,284,270,IUPUI
98,7,5,10,3,0,0,17,8,118,97,77,168,21,21,216,286,Ga_Southern
94,10,4,6,6,1,2,17,12,214,129,141,193,37,39,392,361,Fordham
80,8,5,8,6,1,0,17,11,117,91,83,140,20,28,220,259,E_Washington
189,10,1,6,9,1,1,17,11,126,106,87,139,22,26,235,271,N_Dakota_St
282,9,5,4,10,4,2,17,17,257,145,169,196,39,43,465,384,St_Louis
252,10,6,7,6,0,1,17,13,121,110,88,191,6,9,215,310,Sacred_Heart
135,13,4,0,10,4,2,17,16,215,96,109,147,40,33,364,276,Kansas_St
97,11,3,5,8,1,2,17,13,209,139,126,214,34,35,369,388,G_Washington
141,8,4,8,8,1,0,17,12,117,78,79,145,16,22,212,245,Lamar
49,11,5,4,8,2,2,17,15,271,101,136,178,51,36,458,315,Clemson
225,11,4,3,8,3,2,17,14,222,99,127,132,34,23,383,254,Oregon
361,10,5,7,6,0,0,17,11,133,86,75,163,13,11,221,260,Youngstown_St
145,7,5,10,6,0,1,17,12,164,116,100,196,12,23,276,335,Lipscomb
307,10,6,5,6,2,1,17,13,194,99,110,179,22,21,326,299,Tulane
308,11,4,5,7,1,2,17,13,182,121,96,206,17,24,295,351,Tulsa
110,10,3,6,5,1,3,17,11,168,90,123,116,16,15,307,221,Harvard
191,12,4,5,9,0,1,17,14,145,99,108,149,18,16,271,264,N_Kentucky
71,8,7,5,8,3,2,16,17,191,112,124,132,36,28,351,272,DePaul
68,7,7,8,5,1,2,16,14,182,118,128,191,13,18,323,327,Delaware
90,10,5,4,7,2,2,16,14,258,120,127,173,39,34,424,327,Florida
158,8,6,6,10,2,1,16,17,144,98,89,171,14,15,247,284,Manhattan
306,7,4,8,7,1,2,16,13,180,115,130,164,35,34,345,313,Troy
190,9,4,6,9,1,1,16,14,158,125,107,182,23,20,288,327,N_Illinois
268,12,2,3,9,1,1,16,12,201,103,118,163,25,28,344,294,SMU
292,7,5,9,4,0,2,16,11,120,75,65,151,17,9,202,235,TAM_C._Christi
142,9,5,7,9,0,0,16,14,136,119,112,150,12,13,260,282,Lehigh
100,11,4,4,7,1,4,16,15,224,145,130,213,37,34,391,392,George_Mason
172,11,6,5,5,0,3,16,14,213,120,97,190,35,33,345,343,Michigan_St
18,7,4,8,6,1,2,16,12,169,99,126,180,23,19,318,298,Austin_Peay
197,10,6,4,8,2,0,16,14,237,103,129,148,42,30,408,281,Nebraska
117,10,4,5,9,1,1,16,14,147,101,88,184,18,25,253,310,Howard
255,9,6,6,5,1,2,16,13,153,106,109,132,24,19,286,257,San_Diego
157,9,5,6,8,1,1,16,14,168,87,142,127,18,16,328,230,Maine
275,9,2,6,12,1,0,16,14,159,83,87,188,26,23,272,294,Southern_Univ
209,11,1,4,9,1,1,16,11,115,99,87,140,17,20,219,259,North_Dakota
344,11,4,4,9,1,3,16,16,259,108,125,168,35,35,419,311,Wake_Forest
26,11,7,3,9,2,1,16,17,279,110,160,171,36,37,475,318,Boston_College
228,11,2,5,8,0,1,16,11,144,98,105,142,13,19,262,259,Penn
53,7,7,8,7,0,0,15,14,140,115,106,168,3,12,249,295,Colgate
87,8,5,7,9,0,1,15,15,133,115,94,157,18,17,245,289,Fairfield
115,10,5,4,9,1,2,15,16,229,91,131,159,29,32,389,282,Houston
112,7,6,7,5,1,3,15,14,135,77,75,154,20,19,230,250,High_Point
6,9,2,5,13,1,0,15,15,158,96,80,204,20,26,258,326,Alabama_St
338,11,5,4,9,0,1,15,15,249,112,116,184,36,36,401,332,Virginia
25,8,7,5,5,2,4,15,16,166,114,98,178,18,25,282,317,Boise_St
35,6,8,6,6,3,2,15,16,164,95,116,123,27,18,307,236,BYU
3,9,5,5,7,1,1,15,13,160,102,103,165,18,18,281,285,Akron
17,13,5,1,8,1,1,15,14,241,111,124,163,43,35,408,309,Auburn
345,12,5,2,7,1,2,15,14,181,105,125,132,31,26,337,263,Washington
78,9,3,5,10,1,1,15,14,158,130,107,208,18,21,283,359,E_Kentucky
161,7,6,5,6,3,2,15,14,163,104,113,169,26,25,302,298,Marshall
193,6,5,8,7,1,0,15,12,162,101,104,174,15,20,281,295,NC_A&T
201,6,5,7,9,1,2,14,16,153,94,105,163,17,24,275,281,New_Mexico_St
132,7,5,5,9,2,0,14,14,161,95,121,179,25,25,307,299,Jacksonville_St
311,5,6,9,5,0,3,14,14,145,98,111,132,17,19,273,249,UC_Davis
168,8,7,6,9,0,0,14,16,137,100,107,161,7,16,251,277,Merrimack
62,9,5,5,10,0,1,14,16,131,117,109,148,23,20,263,285,CS_Fullerton
5,9,2,5,12,0,1,14,15,124,110,90,220,12,21,226,351,Alabama_A&M
187,7,6,6,10,1,0,14,16,138,111,103,148,23,22,264,281,Murray_St
40,7,5,6,7,1,3,14,15,129,93,74,178,15,14,218,285,Campbell
79,8,7,5,6,1,2,14,15,155,108,100,189,17,16,272,313,E_Michigan
183,8,1,6,7,0,3,14,11,120,91,70,167,19,15,209,273,Morgan_St
227,7,7,5,9,2,1,14,17,161,106,104,134,20,17,285,257,Pacific
229,11,6,0,11,3,0,14,17,242,112,128,149,36,26,406,287,Penn_St
316,11,5,2,10,1,0,14,15,173,120,98,180,21,33,292,333,UCF
66,6,4,6,10,2,2,14,16,225,119,149,197,43,43,417,359,Davidson
238,8,9,5,9,0,1,13,19,158,123,104,159,33,24,295,306,Providence
104,8,6,3,9,2,2,13,17,260,98,113,165,34,40,407,303,Georgia_Tech
343,8,4,5,11,0,0,13,15,127,113,89,184,9,8,225,305,Wagner
314,7,6,5,9,1,2,13,17,141,122,121,153,20,20,282,295,UC_San_Diego
360,6,6,6,7,1,1,13,14,174,86,131,136,9,15,314,237,Yale
303,6,5,6,9,1,3,13,17,159,103,108,169,21,28,288,300,TN_Martin
319,7,4,6,11,0,0,13,15,113,107,79,178,8,15,200,300,UMBC
326,8,4,4,13,1,2,13,19,172,85,95,143,21,18,288,246,UT_San_Antonio
226,10,6,1,9,2,3,13,18,217,92,135,133,39,19,391,244,Oregon_St
325,7,6,6,7,0,4,13,17,185,114,120,191,20,24,325,329,UT_Arlington
283,6,10,7,7,0,1,13,18,168,111,107,132,22,30,297,273,St_Mary's_CA
149,6,5,6,7,1,3,13,15,182,94,107,169,23,22,312,285,Louisiana
101,7,6,4,9,2,2,13,17,150,100,95,131,28,21,273,252,Georgetown
205,6,7,7,9,0,0,13,16,130,115,96,199,12,10,238,324,NJIT
321,6,5,6,8,1,1,13,14,112,96,80,164,20,26,212,286,UNC_Greensboro
231,8,6,5,9,0,4,13,19,148,101,97,156,16,17,261,274,PFW
32,7,7,6,10,0,0,13,17,166,107,114,161,10,10,290,278,Bucknell
234,8,5,3,11,2,0,13,16,102,102,88,137,20,27,210,266,Portland_St
196,6,6,5,11,2,0,13,17,119,102,81,160,22,17,222,279,NE_Omaha
262,9,3,4,10,0,2,13,15,132,82,81,139,16,18,229,239,SE_Missouri_St
285,7,6,5,10,1,1,13,17,120,105,85,176,19,25,224,306,St_Thomas_MN
82,7,4,5,13,1,2,13,19,162,82,103,163,17,23,282,268,East_Texas_A&M
13,7,4,5,10,1,3,13,17,145,86,104,185,13,18,262,289,Ark_Pine_Bluff
118,6,4,6,10,1,3,13,17,136,111,101,173,20,26,257,310,Idaho
39,9,7,3,8,1,2,13,17,196,110,112,156,31,30,339,296,California
259,6,9,5,8,2,0,13,17,156,123,103,148,25,22,284,293,Santa_Clara
136,8,4,5,12,0,0,13,16,155,112,101,185,22,25,278,322,Kennesaw
248,10,7,1,10,1,3,12,20,243,119,134,163,43,29,420,311,Rutgers
159,4,9,6,8,2,1,12,18,155,92,115,150,14,17,284,259,Marist
235,7,3,5,11,0,1,12,15,128,94,89,182,16,24,233,300,Prairie_View
15,6,7,5,11,1,1,12,19,155,116,118,173,25,29,298,318,Arkansas_St
334,9,7,3,9,0,3,12,19,268,113,155,163,43,39,466,315,Vanderbilt
310,7,6,3,10,2,1,12,17,133,93,72,149,14,17,219,259,UAB
1,8,3,3,10,1,2,12,15,145,100,106,174,15,24,266,298,Abilene_Chr
45,8,6,2,12,2,1,12,19,160,92,87,164,19,24,266,280,Charlotte
33,6,6,6,8,0,1,12,15,149,98,103,158,15,17,267,273,Buffalo
180,6,6,6,7,0,3,12,16,152,74,106,132,23,23,281,229,Montana
194,6,5,5,11,1,0,12,16,122,101,67,188,16,25,205,314,NC_Central
16,5,7,7,10,0,0,12,17,134,106,99,157,5,8,238,271,Army
218,7,6,4,10,1,1,12,17,157,94,92,144,11,18,260,256,Oakland
51,9,3,3,12,0,1,12,16,143,116,104,171,28,29,275,316,Coastal_Car
242,8,4,3,12,1,1,12,17,104,116,73,165,13,23,190,304,Radford
207,7,5,5,10,0,0,12,15,152,102,105,177,26,20,283,299,North_Alabama
251,6,9,5,9,1,1,12,19,163,111,110,156,20,17,293,284,S_Illinois
271,5,8,7,5,0,3,12,16,127,94,89,153,22,24,238,271,South_Dakota
138,7,10,3,7,2,2,12,19,245,115,118,172,45,31,408,318,Kentucky
23,6,6,4,10,1,2,11,18,148,97,94,206,10,20,252,323,Bethune-Cookman
113,6,7,4,13,1,0,11,20,157,119,123,197,13,13,293,329,Hofstra
125,7,10,4,8,0,1,11,19,144,125,92,179,19,21,255,325,Indiana_St
253,4,6,6,11,1,0,11,17,163,104,86,170,19,19,268,293,Sam_Houston_St
123,7,5,4,9,0,0,11,14,105,79,57,145,12,13,174,237,Incarnate_Word
287,7,8,3,10,1,2,11,20,176,117,119,204,13,25,308,346,Stetson
108,5,7,5,11,1,0,11,18,172,100,125,162,27,18,324,280,Hampton
85,6,8,5,10,0,1,11,19,156,109,98,168,22,23,276,300,Evansville
2,7,5,4,9,0,4,11,18,170,113,89,159,26,25,285,297,Air_Force
342,7,5,4,12,0,0,11,17,170,112,113,151,26,21,309,284,W_Michigan
224,6,6,4,12,1,1,11,19,181,77,97,138,27,21,305,236,Oral_Roberts
185,7,6,3,12,1,1,11,19,128,108,98,147,22,12,248,267,Mt_St_Mary's
295,8,6,3,11,0,1,11,18,228,83,131,142,25,27,384,252,Temple
167,5,6,6,6,0,3,11,15,149,69,97,120,20,22,266,211,Mercer
188,5,7,5,10,1,1,11,18,126,85,90,151,20,26,236,262,N_Colorado
332,6,5,4,11,1,2,11,18,161,104,107,171,23,24,291,299,UTRGV
92,9,8,2,9,0,1,11,18,160,78,94,147,17,20,271,245,Florida_Intl
34,6,9,3,9,2,1,11,19,169,89,111,126,29,20,309,235,Butler
70,6,8,5,9,0,1,11,18,131,96,84,173,22,24,237,293,Denver
354,7,7,4,9,0,4,11,20,237,130,118,170,44,36,399,336,Wisconsin
350,7,7,3,12,1,0,11,19,141,104,85,146,19,23,245,273,WI_Milwaukee
236,8,4,3,12,0,1,11,17,117,106,68,169,15,21,200,296,Presbyterian
173,9,8,1,10,1,1,11,19,226,115,119,166,32,32,377,313,Minnesota
24,7,5,4,11,0,1,11,17,110,127,84,189,5,12,199,328,Binghamton
170,8,7,3,10,0,2,11,19,191,121,121,183,20,22,332,326,Miami_OH
7,6,5,4,12,0,0,10,17,132,96,85,207,15,21,232,324,Alcorn_St
30,5,7,5,8,0,0,10,15,133,92,105,144,8,13,246,249,Brown
254,5,5,5,10,0,2,10,17,145,83,100,149,24,19,269,251,Samford
103,6,7,1,14,3,0,10,21,165,121,114,195,28,25,307,341,Georgia_St
89,7,6,3,11,0,1,10,18,151,77,82,143,11,17,244,237,FL_Atlantic
230,6,7,3,10,1,2,10,19,134,97,89,135,20,10,243,242,Pepperdine
320,5,9,4,10,1,0,10,19,119,93,84,152,24,21,227,266,UNC_Asheville
140,7,7,3,12,0,0,10,19,122,117,114,161,12,9,248,287,Lafayette
211,7,6,3,13,0,1,10,20,177,78,97,143,24,25,298,246,North_Texas
106,4,6,6,11,0,3,10,20,169,108,103,209,18,17,290,334,Grambling
232,7,9,2,8,1,3,10,20,266,100,134,173,37,34,437,307,Pittsburgh
278,7,4,3,15,0,0,10,19,144,99,105,167,10,7,259,273,St_Francis_NY
164,6,7,4,12,0,0,10,19,119,102,76,164,15,18,210,284,McNeese_St
153,5,10,5,11,0,0,10,21,138,115,106,178,8,16,252,309,Loyola_MD
246,4,9,4,11,2,1,10,21,138,110,97,173,10,12,245,295,Rider
119,3,7,5,10,1,2,9,19,138,94,90,148,16,24,244,266,Idaho_St
260,6,7,2,13,1,0,9,20,132,94,72,159,20,24,224,277,SC_Upstate
273,5,6,4,11,0,0,9,17,106,95,81,154,15,20,202,269,Southern_Indiana
48,3,10,5,9,1,2,9,21,204,111,110,184,23,27,337,322,Cincinnati
300,7,8,1,11,1,1,9,20,244,96,129,127,39,32,412,255,Texas_A&M
52,5,7,4,10,0,1,9,18,156,97,109,170,19,17,284,284,Col_Charleston
267,5,7,3,14,1,1,9,22,156,96,98,155,21,29,275,280,SIUE
182,6,6,2,14,1,0,9,20,130,88,84,149,19,23,233,260,Morehead_St
9,6,6,2,13,1,1,9,20,168,86,124,153,39,23,331,262,Appalachian_St
215,7,10,2,10,0,1,9,21,228,115,123,154,43,37,394,306,Northwestern
8,5,9,4,11,0,2,9,22,150,118,118,153,16,19,284,290,American_Univ
41,6,8,3,12,0,1,9,21,137,113,104,164,10,16,251,293,Canisius
198,5,9,2,10,2,2,9,21,165,110,96,155,20,28,281,293,Nevada
148,6,8,3,12,0,1,9,21,159,99,115,146,30,26,304,271,Longwood
83,6,7,3,12,0,2,9,21,178,116,124,191,24,25,326,332,Elon
131,7,5,2,12,0,0,9,17,159,91,100,164,19,23,278,278,Jacksonville
59,5,7,4,10,0,0,9,17,148,95,96,158,12,17,256,270,Cornell
247,7,7,2,12,0,0,9,19,139,91,80,146,14,19,233,256,Robert_Morris
38,6,8,3,9,0,1,9,18,134,93,111,122,23,17,268,232,Cal_Poly
116,4,6,3,12,1,0,8,18,129,80,84,138,18,16,231,234,Houston_Chr
202,6,5,2,15,0,0,8,20,108,102,72,183,12,16,192,301,New_Orleans
95,6,9,1,11,1,2,8,22,167,117,97,173,27,25,291,315,Fresno_St
297,5,6,3,11,0,1,8,18,107,98,80,150,18,20,205,268,Tennessee_St
288,4,8,4,11,0,1,8,20,134,113,111,188,3,12,248,313,Stonehill
96,5,7,3,11,0,1,8,19,127,97,85,169,22,26,234,292,Furman
216,7,4,1,13,0,1,8,18,116,76,74,141,15,11,205,228,Northwestern_LA
58,5,5,3,16,0,1,8,22,160,107,89,207,22,30,271,344,Coppin_St
61,4,8,3,15,1,0,8,23,140,99,106,133,20,17,266,249,CS_Bakersfield
294,7,11,0,12,1,0,8,23,203,81,98,137,33,27,334,245,TCU
341,4,9,4,10,0,1,8,20,116,99,72,170,15,20,203,289,W_Illinois
11,3,11,4,7,1,2,8,20,234,81,133,129,37,32,404,242,Arizona_St
63,3,11,4,12,0,1,7,24,144,126,108,157,19,16,271,299,CS_Northridge
333,3,12,4,10,0,1,7,23,155,117,103,160,20,22,278,299,Valparaiso
357,3,8,4,15,0,1,7,24,174,86,117,127,22,18,313,231,Wright_St
43,5,8,2,14,0,0,7,22,104,130,83,188,8,11,195,329,Central_Conn
165,4,6,2,14,1,0,7,20,149,78,94,154,19,14,262,246,MD_E_Shore
353,5,7,2,13,0,2,7,22,114,115,60,200,16,23,190,338,Winthrop
279,5,7,2,15,0,0,7,22,139,114,91,181,14,17,244,312,St_Francis_PA
21,5,8,1,13,1,1,7,22,176,121,125,203,27,25,328,349,Bellarmine
31,3,9,3,12,1,0,7,21,101,129,69,182,6,13,176,324,Bryant
146,3,8,4,14,0,0,7,22,136,109,107,186,9,12,252,307,LIU_Brooklyn
177,3,9,2,13,2,1,7,23,129,96,84,155,22,17,235,268,Missouri_KC
359,5,12,2,10,0,1,7,23,149,110,97,144,29,27,275,281,Xavier
335,4,9,1,11,2,2,7,22,240,119,141,191,41,40,422,350,VCU
263,2,11,3,13,1,0,6,24,167,112,100,187,24,28,291,327,Seattle
152,4,10,2,13,0,0,6,23,148,117,102,133,30,18,280,268,Loy_Marymount
277,4,10,2,13,0,3,6,26,235,145,153,227,45,33,433,405,St_Bonaventure
293,5,7,1,12,0,2,6,21,150,113,101,181,19,24,270,318,Tarleton_St
67,2,10,3,9,1,2,6,21,216,119,122,179,34,35,372,333,Dayton
269,5,9,1,13,0,1,6,23,150,118,101,191,24,24,275,333,South_Alabama
42,4,6,2,12,0,0,6,18,149,96,94,176,19,26,262,298,Cent_Arkansas
340,4,9,2,11,0,1,6,21,111,108,79,172,22,22,212,302,W_Carolina
36,6,8,0,13,0,2,6,23,183,112,119,162,23,22,325,296,C_Michigan
154,2,11,2,12,2,1,6,24,220,142,117,233,34,40,371,415,Loyola-Chicago
199,2,10,4,11,0,0,6,21,143,104,117,153,10,12,270,269,New_Hampshire
219,2,11,4,12,0,0,6,23,166,120,121,168,26,23,313,311,Ohio
347,4,10,1,14,1,1,6,25,121,125,97,191,21,27,239,343,Weber_St
