TeamID,HomeWins,HomeLosses,AwayWins,AwayLosses,NeutralWins,NeutralLosses,TotalWins,TotalLosses,OpponentHomeWins,OpponentHomeLosses,OpponentAwayWins,OpponentAwayLosses,OpponentNeutralWins,OpponentNeutralLosses,OpponentTotalWins,OpponentTotalLosses,TeamName
227,6,3,5,10,1,3,12,16,165,86,95,150,27,33,287,269,Penn
260,6,5,5,10,1,3,12,18,142,94,95,174,24,35,261,303,SE_Missouri_St
39,10,8,2,9,0,3,12,20,207,113,94,154,36,38,337,305,California
233,5,7,5,9,2,1,12,17,99,92,68,144,29,20,196,256,Portland_St
142,8,7,4,12,0,0,12,19,133,113,101,190,16,15,250,318,Lehigh
258,4,7,7,8,1,1,12,16,165,77,93,185,31,34,289,296,SC_Upstate
52,7,6,4,5,1,2,12,13,137,61,95,131,38,24,270,216,Coastal_Car
193,5,2,5,12,2,1,12,15,100,76,85,142,34,22,219,240,NC_Central
197,6,7,3,9,3,2,12,18,197,85,90,134,49,34,336,253,Nevada
222,9,4,3,11,0,4,12,19,200,104,110,161,34,50,344,315,Old_Dominion
130,6,2,5,15,0,2,11,19,154,99,104,214,30,32,288,345,Jackson_St
278,9,7,1,10,1,2,11,19,209,109,120,168,44,51,373,328,St_Joseph's_PA
199,9,7,2,9,0,3,11,19,205,75,112,134,59,29,376,238,New_Mexico
122,9,6,1,11,1,3,11,20,159,92,101,148,29,44,289,284,Illinois_St
28,7,7,3,10,1,1,11,18,131,110,98,174,31,29,260,313,Bowling_Green
112,7,6,3,10,1,2,11,18,163,89,106,177,34,37,303,303,High_Point
175,7,8,2,10,2,3,11,21,272,111,105,167,48,51,425,329,Missouri
323,7,9,2,10,2,1,11,20,194,113,86,146,45,42,325,301,Utah
169,6,8,5,9,0,1,11,18,124,107,87,165,24,30,235,302,Miami_OH
194,7,10,4,7,0,4,11,21,250,122,121,183,48,50,419,355,NC_State
310,7,4,4,11,0,1,11,16,129,92,74,161,21,28,224,281,UC_San_Diego
304,8,8,1,10,2,2,11,20,180,106,76,159,36,44,292,309,Tulsa
289,7,5,4,12,0,0,11,17,178,91,91,163,39,27,308,281,Tarleton_St
231,8,11,3,9,0,1,11,21,259,118,130,169,45,46,434,333,Pittsburgh
139,8,8,2,10,1,1,11,19,189,110,101,185,45,45,335,340,La_Salle
2,7,6,2,11,2,1,11,18,166,102,87,180,38,25,291,307,Air_Force
104,8,10,3,8,0,2,11,20,213,137,104,171,46,44,363,352,Georgia_Tech
91,6,4,5,12,0,1,11,17,134,87,103,194,23,27,260,308,Florida_A&M
144,6,6,4,13,1,0,11,19,179,94,120,202,28,27,327,323,Lipscomb
30,4,7,6,7,1,2,11,16,164,86,99,154,23,30,286,270,Brown
24,3,8,7,9,0,0,10,17,114,79,74,150,12,10,200,239,Binghamton
41,8,5,1,15,1,1,10,21,161,89,117,144,29,29,307,262,Canisius
49,4,8,5,9,1,1,10,18,116,71,84,133,28,20,228,224,Citadel
110,6,6,4,7,0,0,10,13,110,72,74,131,22,25,206,228,Harvard
98,4,5,4,10,2,1,10,16,112,85,79,148,25,30,216,263,Ga_Southern
314,4,7,5,10,1,1,10,18,132,74,83,151,36,29,251,254,ULM
337,7,5,2,14,1,2,10,21,161,100,108,171,27,31,296,302,W_Carolina
106,4,4,3,14,3,2,10,20,161,86,95,217,35,29,291,332,Grambling
151,5,7,3,9,2,2,10,18,183,78,92,135,42,38,317,251,Loy_Marymount
204,5,8,5,10,0,0,10,18,127,99,80,179,8,8,215,286,NJIT
8,6,5,4,16,0,1,10,22,141,118,92,212,14,22,247,352,American_Univ
160,6,9,3,11,1,1,10,21,205,93,112,170,43,43,360,306,Marshall
196,7,12,3,8,0,2,10,22,239,107,107,173,45,40,391,320,Nebraska
71,5,6,4,13,1,1,10,20,123,102,91,172,28,25,242,299,Denver
18,4,5,6,11,0,1,10,17,122,77,79,149,27,30,228,256,Austin_Peay
321,6,4,3,13,0,1,9,18,129,79,92,137,42,26,263,242,UT_Arlington
347,5,10,4,10,0,2,9,22,138,99,80,172,20,26,238,297,WI_Milwaukee
182,4,3,3,8,2,3,9,14,95,57,70,134,22,22,187,213,Morgan_St
136,6,6,3,12,0,0,9,18,156,91,93,175,23,24,272,290,Kennesaw
189,3,8,6,11,0,2,9,21,156,112,93,181,34,32,283,325,N_Illinois
240,6,4,3,12,0,2,9,18,147,101,99,180,33,31,279,312,Radford
192,4,4,3,13,2,3,9,20,157,100,96,188,27,34,280,322,NC_A&T
211,6,8,0,12,3,2,9,22,150,82,106,141,30,28,286,251,Northeastern
294,5,7,3,12,1,2,9,21,138,80,100,162,29,32,267,274,Tennessee_Tech
275,2,9,7,9,0,2,9,20,122,93,75,200,18,19,215,312,St_Francis_NY
235,4,7,3,12,2,1,9,20,160,91,103,193,33,33,296,317,Presbyterian
65,4,8,4,9,1,1,9,18,100,73,69,130,26,16,195,219,CS_Sacramento
32,7,6,2,15,0,2,9,23,143,103,100,187,18,26,261,316,Bucknell
140,5,9,4,11,0,0,9,20,147,88,91,177,19,19,257,284,Lafayette
265,6,5,3,13,0,3,9,21,136,92,95,182,24,30,255,304,SIUE
79,8,5,1,13,0,0,9,18,141,111,97,195,17,25,255,331,E_Kentucky
80,7,7,2,14,0,0,9,21,157,108,100,169,36,34,293,311,E_Michigan
59,3,6,4,16,2,1,9,23,164,83,99,175,39,37,302,295,Coppin_St
42,6,4,3,14,0,2,9,20,176,92,110,178,30,28,316,298,Cent_Arkansas
6,5,6,3,15,1,0,9,21,170,97,100,233,38,29,308,359,Alabama_St
325,6,6,3,11,0,1,9,18,154,92,95,159,35,22,284,273,Utah_Tech
250,5,7,4,13,0,0,9,20,128,122,102,203,9,14,239,339,Sacred_Heart
234,5,4,3,13,0,2,8,19,161,81,106,195,36,28,303,304,Prairie_View
164,3,4,5,10,0,1,8,15,100,60,62,128,27,29,189,217,MD_E_Shore
43,4,8,4,15,0,1,8,24,155,112,101,206,13,22,269,340,Central_Conn
125,5,6,2,11,1,3,8,20,151,80,84,132,31,44,266,256,Indiana_St
66,4,5,4,11,0,0,8,16,131,81,74,135,20,25,225,241,Dartmouth
83,5,7,3,11,0,4,8,22,188,85,109,133,32,41,329,259,Elon
209,4,5,4,15,0,0,8,20,198,83,100,183,30,31,328,297,North_Florida
276,3,8,5,13,0,0,8,21,134,89,90,200,10,17,234,306,St_Francis_PA
23,3,7,4,12,1,2,8,21,148,100,92,235,24,30,264,365,Bethune-Cookman
270,6,10,2,9,0,4,8,23,204,85,89,158,38,50,331,293,South_Florida
114,3,9,4,11,0,2,7,22,139,102,84,192,12,14,235,308,Holy_Cross
245,3,10,4,14,0,0,7,24,158,84,95,161,16,24,269,269,Robert_Morris
108,5,4,2,11,0,4,7,19,114,88,85,171,25,29,224,288,Hampton
116,3,6,3,8,1,4,7,18,87,53,49,113,31,31,167,197,Houston_Chr
118,6,7,1,12,0,3,7,22,124,86,98,144,34,22,256,252,Idaho
47,5,9,2,15,0,1,7,25,181,122,99,222,32,39,312,383,Chicago_St
282,2,8,3,12,2,0,7,20,130,88,95,154,22,24,247,266,St_Thomas_MN
36,2,9,5,11,0,3,7,23,178,106,111,180,26,29,315,315,C_Michigan
284,3,8,4,11,0,0,7,19,146,97,88,189,15,21,249,307,Stetson
256,6,9,1,13,0,1,7,23,191,99,81,161,47,33,319,293,San_Jose_St
322,5,9,1,11,1,1,7,21,161,105,81,177,39,40,281,322,UT_San_Antonio
212,3,11,3,11,1,1,7,23,133,82,85,144,38,21,256,247,Northern_Arizona
163,2,5,2,13,3,4,7,22,131,66,80,129,33,36,244,231,McNeese_St
77,3,11,1,10,2,3,6,24,214,114,102,189,43,42,359,345,Duquesne
226,6,7,0,13,0,2,6,22,160,99,92,146,35,33,287,278,Pacific
328,2,9,3,12,1,2,6,23,169,82,94,163,36,19,299,264,UTRGV
12,3,7,1,10,2,2,6,19,134,78,87,131,32,29,253,238,Ark_Little_Rock
38,3,7,2,12,1,2,6,21,138,89,92,155,27,30,257,274,Cal_Poly
102,6,13,0,10,0,3,6,26,277,111,99,190,53,50,429,351,Georgia
299,3,8,2,13,1,1,6,22,134,75,94,147,26,32,254,254,TN_Martin
215,3,6,2,13,1,4,6,23,140,61,75,122,47,38,262,221,Northwestern_LA
64,3,10,3,11,0,1,6,22,141,72,97,138,31,29,269,239,CS_Northridge
101,6,11,0,11,0,3,6,25,215,85,91,147,38,33,344,265,Georgetown
62,3,7,2,11,1,1,6,19,119,75,78,126,26,24,223,225,CS_Bakersfield
229,6,9,0,13,0,3,6,25,193,100,94,170,41,43,328,313,Pepperdine
339,2,9,2,13,2,0,6,22,158,77,101,150,34,31,293,258,W_Michigan
