TeamID,HomeWins,HomeLosses,AwayWins,AwayLosses,NeutralWins,NeutralLosses,TotalWins,TotalLosses,OpponentHomeWins,OpponentHomeLosses,OpponentAwayWins,OpponentAwayLosses,OpponentNeutralWins,OpponentNeutralLosses,OpponentTotalWins,OpponentTotalLosses,TeamName
39,16,1,7,5,2,2,25,8,294,140,159,186,52,57,505,383,California
109,10,2,12,2,2,0,24,4,143,102,98,143,21,20,262,265,Harvard
262,11,0,11,3,2,2,24,5,117,100,85,154,22,20,224,274,SE_Louisiana
221,14,0,6,5,4,1,24,6,269,132,131,163,59,41,459,336,Ohio_St
212,15,1,8,6,1,1,24,8,185,141,109,200,27,41,321,382,North_Texas
349,16,0,5,5,3,2,24,7,267,119,121,172,51,49,439,340,West_Virginia
143,11,1,8,4,5,1,24,6,159,76,91,133,31,24,281,233,Liberty
298,12,0,10,5,2,0,24,5,126,70,82,156,18,19,226,245,Tennessee_Tech
232,11,1,11,4,1,3,23,8,126,101,82,160,16,23,224,284,PFW
33,12,2,10,4,1,1,23,7,142,119,100,183,22,25,264,327,Buffalo
16,12,3,11,4,0,0,23,7,126,105,109,155,6,11,241,271,Army
304,12,1,7,5,4,2,23,8,150,116,125,149,34,20,309,285,Toledo
257,8,5,11,3,4,1,23,9,166,121,100,166,28,30,294,317,San_Diego_St
273,14,3,6,4,3,3,23,10,242,102,144,174,54,34,440,310,South_Florida
52,12,2,9,4,2,1,23,7,154,130,99,213,26,28,279,371,Col_Charleston
93,13,3,7,4,3,1,23,8,298,133,139,195,46,56,483,384,Florida_St
56,10,1,10,2,3,3,23,6,158,96,113,140,31,24,302,260,Columbia
162,11,4,10,1,2,2,23,7,287,118,147,165,77,36,511,319,Maryland
4,13,2,6,5,4,1,23,8,289,118,159,178,75,51,523,347,Alabama
110,14,2,8,5,0,2,22,9,129,127,109,159,26,19,264,305,Hawaii
327,14,2,7,4,1,2,22,8,267,118,131,155,51,49,449,322,Utah
127,15,2,5,6,2,3,22,11,287,119,150,183,62,49,499,351,Iowa_St
265,13,4,8,2,1,3,22,9,191,91,114,149,34,33,339,273,Seton_Hall
104,14,4,5,5,3,1,22,10,290,141,140,186,56,51,486,378,Georgia_Tech
73,10,4,10,4,2,3,22,11,184,96,122,173,39,38,345,307,Drake
137,14,2,6,4,2,1,22,7,267,126,150,148,65,52,482,326,Kentucky
172,12,3,6,4,4,3,22,10,291,131,144,162,60,34,495,327,Michigan
334,13,4,7,4,2,2,22,10,289,134,139,182,61,54,489,370,Vanderbilt
126,10,4,6,4,6,2,22,10,302,126,143,149,65,43,510,318,Iowa
296,13,4,5,4,4,1,22,9,284,116,154,157,78,51,516,324,Tennessee
22,11,3,9,6,2,3,22,12,206,86,123,165,40,35,369,286,Belmont
105,12,3,10,3,0,4,22,10,191,98,107,149,38,37,336,284,Gonzaga
281,11,3,8,5,3,1,22,9,202,125,137,164,30,42,369,331,St_Joseph's_PA
173,13,2,5,5,3,2,21,9,274,146,136,172,55,38,465,356,Michigan_St
312,12,2,9,7,0,1,21,10,136,118,99,168,23,22,258,308,UC_Irvine
176,10,4,6,6,5,1,21,11,273,143,126,206,61,54,460,403,Mississippi_St
120,14,3,6,4,1,2,21,9,284,119,136,173,69,43,489,335,Illinois
116,9,4,10,5,2,2,21,11,133,133,110,185,26,36,269,354,Howard
51,12,2,8,5,1,1,21,8,149,109,108,168,30,35,287,312,Coastal_Car
53,11,3,10,5,0,1,21,9,124,140,99,181,14,13,237,334,Colgate
356,10,2,9,5,2,2,21,9,134,100,84,164,22,30,240,294,WKU
336,13,2,7,7,1,2,21,11,173,97,120,165,20,18,313,280,Vermont
151,9,4,10,3,2,3,21,10,304,114,144,168,64,45,512,327,Louisville
50,11,2,7,6,3,1,21,9,133,87,81,168,15,24,229,279,Cleveland_St
238,11,1,10,5,0,1,21,7,175,90,131,117,26,31,332,238,Princeton
225,11,1,8,6,2,1,21,8,157,78,97,118,28,33,282,229,Oral_Roberts
321,10,0,7,5,4,1,21,6,107,97,74,149,18,22,199,268,UNC_Greensboro
198,13,4,5,6,3,1,21,11,279,115,145,164,67,42,491,321,Nebraska
42,12,1,9,6,0,2,21,9,160,93,108,163,12,25,280,281,Cent_Arkansas
55,10,6,8,2,2,2,20,10,180,100,115,148,39,36,334,284,Colorado_St
295,8,5,10,5,2,1,20,11,211,107,116,166,39,47,366,320,Temple
144,12,2,7,7,1,1,20,10,128,88,84,163,22,20,234,271,Lindenwood
15,11,2,7,8,2,0,20,10,157,128,107,201,29,45,293,374,Arkansas_St
5,8,4,11,4,1,2,20,10,145,97,93,228,22,31,260,356,Alabama_A&M
54,14,2,3,9,3,1,20,12,249,124,118,178,46,53,413,355,Colorado
175,11,4,7,3,2,3,20,10,258,116,119,198,67,45,444,359,Mississippi
121,10,3,7,7,3,2,20,12,163,108,105,181,26,36,294,325,Illinois_St
359,10,3,7,7,3,1,20,11,181,94,118,120,35,42,334,256,Wyoming
140,11,1,8,5,1,2,20,8,119,95,92,145,33,18,244,258,Lamar
174,13,4,3,6,4,1,20,11,268,148,122,203,56,45,446,396,Minnesota
311,9,5,8,7,2,0,19,12,120,109,99,142,20,19,239,270,UC_Davis
345,12,6,5,5,2,2,19,13,277,132,132,188,66,45,475,365,Washington
160,12,2,6,7,1,1,19,10,160,112,97,153,32,37,289,302,Marquette
123,11,5,5,5,3,2,19,12,292,119,149,152,70,39,511,310,Indiana
148,8,5,9,5,2,1,19,11,94,129,86,172,26,28,206,329,Longwood
346,9,4,7,7,3,2,19,13,169,99,110,134,35,37,314,270,Washington_St
113,8,5,11,7,0,0,19,12,157,108,116,161,16,16,289,285,Holy_Cross
274,10,2,5,9,4,1,19,12,136,91,90,156,16,19,242,266,Southern_Indiana
78,10,4,9,8,0,0,19,12,146,122,99,213,17,21,262,356,E_Kentucky
40,10,3,5,9,4,0,19,12,161,121,112,195,31,30,304,346,Campbell
111,8,3,8,5,3,3,19,11,129,97,89,165,19,26,237,288,High_Point
10,12,5,7,5,0,3,19,13,299,113,137,195,50,47,486,355,Arizona
226,15,3,4,5,0,3,19,11,305,118,154,140,71,43,530,301,Oregon
314,7,8,9,7,2,0,18,15,137,123,95,177,16,22,248,322,UC_San_Diego
276,7,2,8,10,3,2,18,14,190,86,106,186,33,35,329,307,Southern_Univ
67,12,5,5,5,1,3,18,13,187,146,128,190,30,43,345,379,Dayton
306,9,2,6,9,3,2,18,13,189,102,124,168,39,36,352,306,Troy
76,11,5,6,6,1,1,18,12,191,137,131,182,25,38,347,357,Duquesne
77,13,0,5,11,0,1,18,12,147,97,87,158,22,25,256,280,E_Illinois
293,11,2,5,9,2,2,18,13,145,114,109,169,29,25,283,308,Tarleton_St
136,9,3,7,7,2,2,18,12,157,112,121,152,29,26,307,290,Kent
339,11,5,6,4,1,3,18,12,275,139,136,181,56,52,467,372,Virginia_Tech
227,7,4,6,8,5,3,18,15,172,97,114,134,34,28,320,259,Oregon_St
66,10,3,7,7,1,3,18,13,221,127,147,158,36,48,404,333,Davidson
337,9,5,7,6,2,3,18,14,208,93,142,118,48,37,398,248,Villanova
28,11,2,5,10,2,1,18,13,184,119,115,177,31,29,330,325,Bowling_Green
193,8,8,9,3,1,0,18,11,143,103,106,158,14,15,263,276,Navy
145,12,3,6,8,0,0,18,11,150,98,95,185,16,22,261,305,Lipscomb
338,9,8,6,4,2,3,17,15,271,138,140,201,55,56,466,395,Virginia
201,11,8,6,5,0,1,17,14,174,108,110,155,31,39,315,302,New_Mexico
194,9,3,7,7,1,1,17,11,171,112,108,182,43,27,322,321,NC_A&T
1,6,6,9,5,2,1,17,12,141,89,86,142,28,24,255,255,Abilene_Chr
58,6,4,9,7,2,3,17,14,157,114,115,176,39,31,311,321,Coppin_St
267,10,5,7,7,0,1,17,13,161,110,115,177,16,16,292,303,Siena
244,10,5,6,8,1,3,17,16,218,143,155,198,31,40,404,381,Rhode_Island
95,8,7,7,7,2,1,17,15,165,118,117,145,35,31,317,294,Fresno_St
171,7,5,9,5,1,1,17,11,144,116,93,161,24,28,261,305,Miami_OH
245,11,5,2,10,4,2,17,17,204,122,120,181,28,41,352,344,Rice
190,9,2,6,7,2,2,17,11,162,75,97,146,26,33,285,254,N_Dakota_St
302,11,6,2,9,4,2,17,17,290,126,145,171,48,50,483,347,Texas_Tech
308,11,4,5,6,1,4,17,14,198,125,114,193,40,42,352,360,Tulsa
307,10,5,5,6,2,2,17,13,202,109,127,166,36,42,365,317,Tulane
32,10,4,7,10,0,0,17,14,158,114,120,155,7,16,285,285,Bucknell
81,10,5,6,8,1,2,17,15,214,113,144,159,43,41,401,313,East_Carolina
205,6,6,7,7,3,1,16,14,125,88,82,181,21,22,228,291,Nicholls_St
158,9,4,5,10,2,1,16,15,152,121,97,200,14,16,263,337,Manhattan
2,8,5,5,8,3,1,16,14,151,120,93,155,24,31,268,306,Air_Force
180,10,4,5,10,1,1,16,15,149,155,100,227,26,21,275,403,Monmouth_NJ
280,9,6,6,8,1,1,16,15,173,111,108,161,31,28,312,300,St_John's
286,14,3,2,9,0,2,16,14,288,126,164,158,57,50,509,334,Stanford
129,7,2,8,10,1,3,16,15,148,104,98,212,27,27,273,343,Jackson_St
21,5,7,9,8,2,0,16,15,160,116,93,211,14,20,267,347,Bellarmine
133,10,6,3,6,3,2,16,14,261,123,110,186,46,48,417,357,Kansas
117,8,4,8,7,0,1,16,12,112,100,85,159,23,27,220,286,Idaho
330,8,4,6,6,2,2,16,12,107,106,82,164,20,22,209,292,Utah_Valley
159,8,5,7,9,1,1,16,15,162,119,110,206,13,17,285,342,Marist
288,9,5,7,10,0,0,16,15,133,118,83,202,5,13,221,333,Stonehill
163,8,7,8,6,0,1,16,14,194,143,141,188,24,37,359,368,Massachusetts
315,8,6,7,6,1,1,16,13,114,119,82,164,16,19,212,302,UC_Santa_Barbara
74,11,2,4,9,1,2,16,13,172,110,128,171,37,23,337,304,Drexel
25,11,3,2,9,3,3,16,15,168,113,105,161,31,31,304,305,Boise_St
26,12,5,3,9,1,3,16,17,275,161,160,200,42,49,477,410,Boston_College
215,9,6,6,8,1,2,16,16,183,92,119,148,44,41,346,281,Northern_Iowa
31,10,3,6,10,0,1,16,14,147,106,104,178,9,16,260,300,Bryant
90,10,7,4,6,2,4,16,17,281,149,134,189,72,45,487,383,Florida
147,8,6,7,7,0,1,15,14,125,100,100,146,32,18,257,264,Long_Beach_St
258,9,5,5,10,1,1,15,16,142,101,116,118,37,36,295,255,San_Francisco
224,8,6,6,7,1,2,15,15,178,107,127,176,44,39,349,322,Old_Dominion
309,9,2,5,12,1,1,15,15,152,90,94,200,30,34,276,324,TX_Southern
98,7,6,4,10,4,2,15,18,163,144,100,214,26,32,289,390,Ga_Southern
48,9,6,5,6,1,2,15,14,257,118,107,170,48,48,412,336,Cincinnati
202,9,3,5,9,1,3,15,15,176,73,109,128,33,27,318,228,New_Mexico_St
313,8,3,6,11,1,1,15,15,119,113,98,151,13,19,230,283,UC_Riverside
84,9,3,5,9,1,1,15,13,148,86,100,166,25,28,273,280,ETSU
186,7,6,7,9,1,1,15,16,168,96,123,172,21,19,312,287,Mt_St_Mary's
103,7,7,6,8,2,1,15,16,163,112,105,179,36,34,304,325,Georgia_St
34,10,6,3,9,2,2,15,17,172,144,110,177,38,40,320,361,Butler
282,9,6,4,10,2,3,15,19,231,136,166,177,45,46,442,359,St_Louis
310,8,5,6,8,1,2,15,15,173,125,94,211,30,41,297,377,UAB
325,9,1,4,11,2,1,15,13,115,110,72,135,16,29,203,274,UT_Arlington
94,10,3,5,9,0,2,15,14,192,142,120,188,26,39,338,369,Fordham
248,8,7,6,8,0,1,14,16,128,98,84,165,12,22,224,285,Robert_Morris
112,8,6,6,9,0,1,14,16,179,128,112,219,29,29,320,376,Hofstra
287,10,3,3,11,1,1,14,15,151,116,100,192,18,21,269,329,Stetson
354,7,4,5,9,2,2,14,15,99,138,69,186,19,23,187,347,Winthrop
49,9,7,2,7,3,3,14,17,281,132,143,179,51,52,475,363,Clemson
169,10,3,3,13,1,1,14,17,151,118,113,184,17,17,281,319,Merrimack
285,8,5,6,8,0,1,14,14,125,104,85,166,22,31,232,301,St_Thomas_MN
122,7,5,6,7,1,1,14,13,113,77,87,120,31,17,231,214,Incarnate_Word
177,10,9,3,7,1,2,14,18,295,131,154,194,69,53,518,378,Missouri
341,7,5,5,10,2,1,14,16,114,95,72,164,14,16,200,275,W_Illinois
150,11,3,2,11,1,1,14,15,148,65,97,139,38,25,283,229,Louisiana_Tech
44,7,6,7,9,0,1,14,16,147,107,113,161,40,34,300,302,Charleston_So
157,9,4,4,12,1,0,14,16,162,95,124,148,21,19,307,262,Maine
353,4,6,5,12,5,0,14,18,168,118,134,176,34,30,336,324,William_&_Mary
228,7,7,4,9,3,2,14,18,149,97,111,129,27,30,287,256,Pacific
283,7,6,5,9,2,1,14,16,138,106,99,153,24,30,261,289,St_Mary's_CA
83,7,6,7,8,0,1,14,15,171,112,119,184,42,35,332,331,Elon
72,10,5,4,10,0,0,14,15,118,93,85,144,21,26,224,263,Detroit
170,10,7,2,8,2,0,14,15,281,133,138,182,55,56,474,371,Miami_FL
332,8,6,6,9,0,1,14,16,127,106,115,150,32,24,274,280,UTRGV
29,7,6,4,12,2,1,13,19,153,117,98,192,22,33,273,342,Bradley
46,6,5,5,7,2,2,13,14,133,65,92,133,27,15,252,213,Chattanooga
68,6,7,5,8,2,2,13,17,158,131,108,203,30,31,296,365,Delaware
130,9,3,4,12,0,2,13,17,176,115,109,182,31,19,316,316,Jacksonville
119,8,6,4,10,1,1,13,17,149,103,100,151,28,30,277,284,IL_Chicago
36,6,7,6,8,1,2,13,17,167,121,114,169,33,34,314,324,C_Michigan
161,5,9,3,9,5,2,13,20,180,115,116,181,28,37,324,333,Marshall
217,6,5,6,9,1,1,13,15,135,73,93,125,27,21,255,219,Northwestern_LA
12,7,6,6,9,0,1,13,16,157,76,90,146,22,24,269,246,Ark_Little_Rock
96,5,4,6,9,2,3,13,16,131,109,88,179,22,29,241,317,Furman
355,9,6,2,9,2,2,13,17,273,140,142,165,64,42,479,347,Wisconsin
229,6,6,4,6,3,1,13,13,120,98,96,145,18,19,234,262,Penn
357,8,2,4,9,1,1,13,12,120,65,90,121,28,20,238,206,Wofford
35,8,7,4,8,1,2,13,17,266,113,120,168,56,49,442,330,BYU
102,9,8,1,8,3,3,13,19,272,150,129,183,67,52,468,385,Georgia
71,8,8,5,8,0,3,13,19,218,96,133,143,46,35,397,274,DePaul
233,9,7,4,8,0,4,13,19,284,156,139,215,43,46,466,417,Pittsburgh
64,7,6,4,9,2,3,13,18,119,111,97,162,21,19,237,292,CS_Sacramento
37,6,8,6,9,0,2,12,19,184,98,125,154,44,29,353,281,Cal_Baptist
152,5,7,6,8,1,1,12,16,113,93,75,127,22,29,210,249,Loy_Marymount
38,4,8,7,9,1,1,12,18,132,94,99,140,27,17,258,251,Cal_Poly
322,6,7,4,10,2,1,12,18,170,131,124,192,38,35,332,358,UNC_Wilmington
335,6,9,5,7,1,3,12,19,207,145,144,189,34,46,385,380,VCU
18,5,5,6,11,1,1,12,17,162,93,111,172,19,17,292,282,Austin_Peay
316,9,7,2,9,1,2,12,18,264,102,112,177,45,43,421,322,UCF
319,7,5,4,10,1,0,12,15,127,98,94,161,14,18,235,277,UMBC
291,8,8,3,8,1,2,12,18,281,138,151,167,44,43,476,348,Syracuse
181,7,5,3,10,2,3,12,18,149,77,98,123,29,30,276,230,Montana
97,5,9,5,7,2,2,12,18,172,144,126,186,33,45,331,375,G_Washington
303,7,8,5,8,0,3,12,19,178,76,112,155,29,20,319,251,TN_Martin
347,6,5,6,10,0,1,12,16,120,98,72,154,25,35,217,287,Weber_St
149,10,4,2,9,0,3,12,16,157,109,107,164,40,29,304,302,Louisiana
27,7,8,5,11,0,0,12,19,135,123,113,171,14,11,262,305,Boston_Univ
305,5,8,4,10,3,2,12,20,185,111,125,188,39,30,349,329,Towson
197,5,6,5,10,2,1,12,17,139,98,77,155,30,31,246,284,NE_Omaha
191,5,8,6,9,1,0,12,17,152,130,103,194,27,27,282,351,N_Illinois
243,6,5,5,10,1,2,12,17,121,111,107,144,25,28,253,283,Radford
118,6,5,4,10,2,2,12,17,147,82,96,138,28,25,271,245,Idaho_St
24,7,5,5,10,0,0,12,15,122,113,78,174,6,15,206,302,Binghamton
239,7,7,4,9,1,3,12,19,194,110,116,147,40,43,350,300,Providence
7,6,3,4,14,2,1,12,18,139,82,96,191,28,31,263,304,Alcorn_St
260,5,8,6,6,1,3,12,17,152,80,105,130,33,28,290,238,Santa_Clara
106,6,3,6,10,0,2,12,15,139,75,95,175,29,35,263,285,Grambling
154,7,9,5,7,0,1,12,17,179,147,106,206,22,45,307,398,Loyola-Chicago
30,6,6,4,8,1,1,11,15,158,87,122,129,22,19,302,235,Brown
89,7,8,2,12,2,1,11,21,216,129,110,208,40,39,366,376,FL_Atlantic
101,4,8,5,8,2,3,11,19,188,87,128,116,37,34,353,237,Georgetown
17,7,6,2,10,2,2,11,18,276,128,133,158,61,55,470,341,Auburn
301,3,10,8,6,0,1,11,17,167,97,104,168,37,32,308,297,Texas_St
342,5,8,6,9,0,1,11,18,156,113,104,166,26,26,286,305,W_Michigan
348,6,5,5,11,0,1,11,17,143,106,93,189,12,19,248,314,West_Georgia
279,5,8,6,11,0,0,11,19,141,128,91,204,12,19,244,351,St_Francis_PA
292,3,8,6,8,2,1,11,17,112,101,91,148,22,20,225,269,TAM_C._Christi
284,7,5,4,13,0,1,11,19,171,106,121,177,15,20,307,303,St_Peter's
45,5,9,4,10,2,2,11,21,188,122,107,185,29,36,324,343,Charlotte
125,7,7,3,11,1,3,11,21,155,133,101,199,15,16,271,348,Iona
289,9,5,2,12,0,1,11,18,159,122,128,191,29,26,316,339,Stony_Brook
333,7,6,3,11,1,2,11,19,157,103,110,167,24,32,291,302,Valparaiso
208,7,5,4,12,0,0,11,17,144,100,100,177,15,20,259,297,North_Alabama
9,6,6,5,10,0,1,11,17,164,92,115,157,35,34,314,283,Appalachian_St
135,6,6,4,11,1,1,11,18,127,98,74,151,28,30,229,279,Kennesaw
189,7,5,3,11,1,1,11,17,120,85,74,143,23,27,217,255,N_Colorado
249,10,9,1,9,0,1,11,19,277,130,138,174,58,39,473,343,Rutgers
206,7,7,4,12,0,0,11,19,161,110,98,202,9,14,268,326,NJIT
230,7,9,1,10,2,0,10,19,275,146,123,176,64,42,462,364,Penn_St
254,5,6,4,10,1,1,10,17,113,82,59,144,23,23,195,249,Sam_Houston_St
43,6,8,4,11,0,0,10,19,155,105,97,175,13,20,265,300,Central_Conn
99,6,5,4,12,0,1,10,18,106,117,101,159,18,29,225,305,Gardner_Webb
165,4,6,4,7,2,4,10,17,136,91,98,132,29,35,263,258,MD_E_Shore
139,6,9,4,12,0,0,10,21,167,107,119,155,8,15,294,277,Lafayette
340,4,6,6,10,0,1,10,17,118,98,89,164,28,24,235,286,W_Carolina
192,5,8,5,12,0,1,10,21,161,91,112,161,36,29,309,281,N_Kentucky
300,9,7,0,9,1,3,10,19,277,114,143,160,67,49,487,323,Texas_A&M
184,5,4,4,11,1,2,10,17,115,111,93,161,24,35,232,307,Morgan_St
11,5,9,3,10,2,3,10,22,284,110,123,177,55,48,462,335,Arizona_St
92,7,9,2,9,1,1,10,19,126,91,74,159,23,23,223,273,Florida_Intl
14,7,10,3,7,0,5,10,22,321,107,160,182,80,44,561,333,Arkansas
41,5,10,5,10,0,1,10,21,169,121,108,194,17,20,294,335,Canisius
240,8,9,2,8,0,2,10,19,291,113,155,158,69,41,515,312,Purdue
269,7,9,2,10,1,1,10,20,289,142,136,197,51,51,476,390,SMU
358,8,6,2,13,0,2,10,21,124,115,85,181,21,24,230,320,Wright_St
178,4,6,4,13,1,2,9,21,146,96,97,154,29,35,272,285,Missouri_KC
216,6,11,2,6,1,1,9,18,279,115,137,151,47,38,463,304,Northwestern
331,6,8,3,10,0,1,9,19,134,87,86,142,28,24,248,253,UTEP
210,6,6,2,10,1,3,9,19,141,71,100,140,25,27,266,238,North_Dakota
362,6,6,3,11,0,2,9,19,119,91,76,159,20,21,215,271,Youngstown_St
297,6,6,3,14,0,1,9,21,146,94,93,164,17,20,256,278,Tennessee_St
138,4,9,3,12,2,2,9,23,213,146,148,186,36,39,397,371,La_Salle
344,8,9,1,11,0,0,9,20,280,122,156,169,58,50,494,341,Wake_Forest
352,6,9,3,10,0,3,9,22,216,110,132,170,40,42,388,322,Wichita_St
80,7,6,2,12,0,2,9,20,153,86,115,128,31,29,299,243,E_Washington
318,5,6,3,11,1,2,9,19,174,96,113,155,33,34,320,285,ULM
128,6,7,3,12,0,2,9,21,143,95,90,171,16,27,249,293,IUPUI
200,4,7,5,13,0,0,9,20,149,108,107,176,8,18,264,302,New_Hampshire
199,6,8,3,9,0,4,9,21,178,110,108,149,27,33,313,292,Nevada
219,3,8,5,12,0,2,8,22,151,81,102,131,23,29,276,241,Oakland
253,6,7,2,13,0,0,8,20,156,101,111,172,18,24,285,297,Sacred_Heart
23,5,5,2,14,1,2,8,21,130,108,85,219,30,29,245,356,Bethune-Cookman
241,4,9,4,10,0,0,8,19,139,105,94,188,12,20,245,313,Queens_NC
153,4,9,4,12,0,0,8,21,140,109,117,155,9,14,266,278,Loyola_MD
275,6,6,2,11,0,4,8,21,169,107,111,178,32,39,312,324,Southern_Miss
195,5,6,3,14,0,1,8,21,151,100,104,148,46,44,301,292,NC_Central
272,6,7,1,10,1,3,8,20,150,87,101,143,34,28,285,258,South_Dakota
185,6,5,1,17,1,1,8,23,138,105,89,224,22,36,249,365,MS_Valley_St
259,5,10,2,10,1,2,8,22,155,131,94,164,29,35,278,330,San_Jose_St
91,5,7,3,13,0,1,8,21,139,93,92,214,24,35,255,342,Florida_A&M
131,7,6,1,13,0,1,8,20,127,97,83,146,23,31,233,274,Jacksonville_St
231,5,8,3,13,0,1,8,22,130,112,106,143,28,29,264,284,Pepperdine
255,4,6,4,11,0,2,8,19,160,74,102,147,30,19,292,240,Samford
3,5,9,2,12,1,0,8,21,157,123,124,174,32,26,313,323,Akron
167,5,10,3,11,0,1,8,22,145,103,102,197,31,33,278,333,Mercer
277,3,9,4,9,0,3,7,21,148,93,97,148,26,27,271,268,Southern_Utah
141,6,7,1,15,0,2,7,24,171,102,108,177,13,22,292,301,Le_Moyne
236,4,5,2,13,1,1,7,19,102,87,68,176,19,27,189,290,Prairie_View
108,3,10,3,10,1,3,7,23,167,124,105,201,33,29,305,354,Hampton
47,5,10,2,15,0,1,7,26,194,119,104,194,26,30,324,343,Chicago_St
166,6,9,1,13,0,1,7,23,206,96,129,163,45,43,380,302,Memphis
183,3,9,3,11,1,0,7,20,122,86,87,151,14,17,223,254,Morehead_St
351,4,9,2,14,1,1,7,24,149,109,91,173,21,29,261,311,WI_Milwaukee
59,3,8,4,12,0,0,7,20,158,98,116,145,14,14,288,257,Cornell
70,6,8,1,11,0,1,7,20,124,90,89,147,25,25,238,262,Denver
261,3,9,4,11,0,1,7,21,121,102,96,157,26,31,243,290,SC_Upstate
247,4,10,3,12,0,0,7,22,158,117,110,191,17,18,285,326,Rider
360,5,10,0,12,2,2,7,24,165,108,111,154,31,33,307,295,Xavier
343,4,7,2,13,0,1,6,21,120,120,73,172,8,18,201,310,Wagner
65,1,11,5,8,0,0,6,19,128,101,101,142,12,13,241,256,Dartmouth
85,6,7,0,15,0,3,6,25,151,122,106,183,22,30,279,335,Evansville
146,6,9,0,15,0,0,6,24,131,132,84,216,8,17,223,365,LIU_Brooklyn
278,4,10,2,13,0,1,6,24,198,138,141,190,23,36,362,364,St_Bonaventure
168,4,5,2,13,0,0,6,18,106,99,72,155,8,18,186,272,Mercyhurst
164,1,10,4,10,1,1,6,21,116,98,88,152,27,20,231,270,McNeese_St
256,2,11,2,12,1,1,5,24,124,89,93,129,25,27,242,245,San_Diego
203,2,9,3,15,0,0,5,24,151,92,97,157,37,28,285,277,New_Orleans
62,2,10,3,13,0,0,5,23,115,117,89,159,16,18,220,294,CS_Fullerton
237,1,11,4,10,0,3,5,24,118,113,89,184,23,30,230,327,Presbyterian
268,3,9,2,13,0,0,5,22,123,91,76,156,17,22,216,269,SIUE
263,3,10,2,13,0,0,5,23,133,94,82,165,19,26,234,285,SE_Missouri_St
